source,siteid,Ecoregion
DEQ BURP,2008SBOIA056,NorthernRockies
DEQ BURP,2008SBOIA057,NorthernRockies
DEQ BURP,2008SBOIA058,NorthernRockies
DEQ BURP,2008SBOIA059,NorthernRockies
DEQ BURP,2008SBOIA060,NorthernRockies
DEQ BURP,2008SBOIA061,NorthernRockies
DEQ BURP,2008SBOIA062,NorthernRockies
DEQ BURP,2008SBOIA063,NorthernRockies
DEQ BURP,2008SBOIA064,NorthernRockies
DEQ BURP,2008SBOIA065,NorthernRockies
DEQ BURP,2008SBOIA066,NorthernRockies
DEQ BURP,2008SBOIA067,NorthernRockies
DEQ BURP,2008SBOIA068,NorthernRockies
DEQ BURP,2008SBOIA069,NorthernRockies
DEQ BURP,2008SBOIA070,NorthernRockies
DEQ BURP,2008SBOIA071,NorthernRockies
DEQ BURP,2008SBOIA072,NorthernRockies
DEQ BURP,2008SBOIA073,NorthernRockies
DEQ BURP,2008SBOIA074,NorthernRockies
DEQ BURP,2008SBOIA075,NorthernRockies
DEQ BURP,2008SBOIA076,NorthernRockies
DEQ BURP,2008SBOIA077,NorthernRockies
DEQ BURP,2008SBOIA078,NorthernRockies
DEQ BURP,2008SBOIA079,NorthernRockies
DEQ BURP,2008SBOIA080,NorthernRockies
DEQ BURP,2008SBOIA081,NorthernRockies
DEQ BURP,2008SBOIA082,NorthernRockies
DEQ BURP,2008SBOIA083,NorthernRockies
DEQ BURP,2008SBOIA084,NorthernRockies
DEQ BURP,2008SBOIA085,NorthernRockies
DEQ BURP,2008SBOIA086,NorthernRockies
DEQ BURP,2008SBOIA087,NorthernRockies
DEQ BURP,2008SBOIA088,NorthernRockies
DEQ BURP,2008SBOIA089,NorthernRockies
DEQ BURP,2008SBOIA090,NorthernRockies
DEQ BURP,2008SBOIA091,NorthernRockies
DEQ BURP,2008SBOIA092,NorthernRockies
DEQ BURP,2008SBOIA093,NorthernRockies
DEQ BURP,2008SBOIA094,NorthernRockies
DEQ BURP,2008SBOIA095,NorthernRockies
DEQ BURP,2008SBOIA096,NorthernRockies
DEQ BURP,2008SBOIA097,NorthernRockies
DEQ BURP,2008SBOIA098,NorthernRockies
DEQ BURP,2008SBOIA099,NorthernRockies
DEQ BURP,2008SBOIA100,NorthernRockies
DEQ BURP,2008SBOIA101,NorthernXericBasin
DEQ BURP,2008SBOIA102,NorthernRockies
DEQ BURP,2008SBOIA103,NorthernRockies
DEQ BURP,2008SBOIA104,NorthernXericBasin
DEQ BURP,2008SBOIA105,NorthernRockies
DEQ BURP,2008SBOIA106,NorthernXericBasin
DEQ BURP,2008SBOIA107,NorthernXericBasin
DEQ BURP,2008SBOIA108,NorthernRockies
DEQ BURP,2008SBOIA109,NorthernXericBasin
DEQ BURP,2008SBOIA110,NorthernXericBasin
DEQ BURP,2008SBOIA111,NorthernXericBasin
DEQ BURP,2008SBOIA112,NorthernXericBasin
DEQ BURP,2008SBOIA113,NorthernXericBasin
DEQ BURP,2008SBOIA114,NorthernXericBasin
DEQ BURP,2008SBOIA115,NorthernRockies
DEQ BURP,2008SBOIA116,NorthernXericBasin
DEQ BURP,2008SBOIA117,NorthernRockies
DEQ BURP,2008SBOIA118,NorthernXericBasin
DEQ BURP,2008SBOIA119,NorthernXericBasin
DEQ BURP,2008SBOIA120,NorthernXericBasin
DEQ BURP,2008SBOIA121,NorthernXericBasin
DEQ BURP,2008SBOIA122,NorthernRockies
DEQ BURP,2008SBOIA123,NorthernXericBasin
DEQ BURP,2008SBOIA124,NorthernRockies
DEQ BURP,2008SBOIA125,NorthernRockies
DEQ BURP,2008SBOIA126,NorthernRockies
DEQ BURP,2008SBOIA127,NorthernXericBasin
DEQ BURP,2008SBOIA128,NorthernXericBasin
DEQ BURP,2008SBOIA129,NorthernXericBasin
DEQ BURP,2008SBOIA130,NorthernXericBasin
DEQ BURP,2008SBOIA131,NorthernXericBasin
DEQ BURP,2008SBOIA132,NorthernRockies
DEQ BURP,2008SBOIA133,NorthernRockies
DEQ BURP,2008SBOIA134,NorthernXericBasin
DEQ BURP,2008SBOIA135,NorthernXericBasin
DEQ BURP,2008SBOIA136,NorthernXericBasin
DEQ BURP,2008SBOIA137,NorthernXericBasin
DEQ BURP,2008SBOIA138,NorthernRockies
DEQ BURP,2008SBOIA139,NorthernXericBasin
DEQ BURP,2008SBOIA140,NorthernRockies
DEQ BURP,2008SBOIA141,NorthernRockies
DEQ BURP,2008SBOIA142,NorthernXericBasin
DEQ BURP,2008SBOIA143,NorthernRockies
DEQ BURP,2008SBOIA144,NorthernRockies
DEQ BURP,2008SBOIA145,NorthernRockies
DEQ BURP,2008SBOIA146,NorthernXericBasin
DEQ BURP,2008SBOIA147,NorthernXericBasin
DEQ BURP,2008SBOIA148,NorthernXericBasin
DEQ BURP,2008SBOIA149,NorthernRockies
DEQ BURP,2008SBOIA150,NorthernXericBasin
DEQ BURP,2008SBOIA151,NorthernRockies
DEQ BURP,2008SBOIA152,NorthernXericBasin
DEQ BURP,2008SBOIA153,NorthernXericBasin
DEQ BURP,2008SBOIA154,NorthernXericBasin
DEQ BURP,2008SBOIA155,NorthernXericBasin
DEQ BURP,2008SBOIA156,NorthernXericBasin
DEQ BURP,2008SBOIA157,NorthernRockies
DEQ BURP,2008SBOIA158,NorthernRockies
DEQ BURP,2008SBOIA159,NorthernRockies
DEQ BURP,2008SBOIA160,NorthernRockies
DEQ BURP,2008SBOIA161,NorthernXericBasin
DEQ BURP,2008SBOIA162,NorthernXericBasin
DEQ BURP,2008SBOIA163,NorthernXericBasin
DEQ BURP,2008SBOIA164,NorthernXericBasin
DEQ BURP,2008SBOIA165,NorthernRockies
DEQ BURP,2008SBOIA166,NorthernXericBasin
DEQ BURP,2008SBOIA167,NorthernRockies
DEQ BURP,2008SBOIA168,NorthernXericBasin
DEQ BURP,2008SBOIA169,NorthernRockies
DEQ BURP,2008SBOIA170,NorthernRockies
DEQ BURP,2008SBOIA171,NorthernXericBasin
DEQ BURP,2008SBOIA172,NorthernRockies
DEQ BURP,2008SBOIA173,NorthernXericBasin
DEQ BURP,2008SBOIA174,NorthernRockies
DEQ BURP,2008SBOIA175,NorthernRockies
DEQ BURP,2008SBOIA176,NorthernRockies
DEQ BURP,2008SBOIA177,NorthernRockies
DEQ BURP,2008SBOIA178,NorthernRockies
DEQ BURP,2008SBOIA179,NorthernRockies
DEQ BURP,2008SBOIA180,NorthernRockies
DEQ BURP,2008SBOIA181,NorthernRockies
DEQ BURP,2008SBOIA182,NorthernRockies
DEQ BURP,2008SBOIA183,NorthernRockies
DEQ BURP,2008SBOIA184,NorthernRockies
DEQ BURP,2008SBOIA185,NorthernRockies
DEQ BURP,2008SBOIA186,NorthernRockies
DEQ BURP,2008SBOIA187,NorthernRockies
DEQ BURP,2008SBOIA188,NorthernRockies
DEQ BURP,2008SBOIA189,NorthernRockies
DEQ BURP,2008SBOIA190,NorthernXericBasin
DEQ BURP,2008SBOIA191,NorthernRockies
DEQ BURP,2008SBOIA192,NorthernRockies
DEQ BURP,2008SBOIA193,NorthernRockies
DEQ BURP,2008SBOIA194,NorthernRockies
DEQ BURP,2008SBOIA195,NorthernRockies
DEQ BURP,2008SBOIA196,NorthernRockies
DEQ BURP,2008SBOIA197,NorthernRockies
DEQ BURP,2008SBOIA198,NorthernRockies
DEQ BURP,2008SBOIA199,NorthernRockies
DEQ BURP,2008SBOIA200,NorthernRockies
DEQ BURP,2008SBOIA201,NorthernRockies
DEQ BURP,2008SBOIA202,NorthernRockies
DEQ BURP,2008SBOIA203,NorthernRockies
DEQ BURP,2008SBOIA204,NorthernRockies
DEQ BURP,2008SBOIA205,NorthernRockies
DEQ BURP,2008SBOIA206,NorthernRockies
DEQ BURP,2008SBOIA207,NorthernRockies
DEQ BURP,2008SBOIA208,NorthernRockies
DEQ BURP,2008SBOIA209,NorthernRockies
DEQ BURP,2008SBOIA210,NorthernRockies
DEQ BURP,2008SBOIA211,NorthernRockies
DEQ BURP,2008SBOIA212,NorthernRockies
DEQ BURP,2008SBOIA213,NorthernRockies
DEQ BURP,2008SCDAA001,NorthernRockies
DEQ BURP,2008SCDAA002,NorthernRockies
DEQ BURP,2008SCDAA003,NorthernRockies
DEQ BURP,2008SCDAA004,NorthernRockies
DEQ BURP,2008SCDAA005,NorthernRockies
DEQ BURP,2008SCDAA006,NorthernRockies
DEQ BURP,2008SCDAA007,NorthernRockies
DEQ BURP,2008SCDAA008,NorthernRockies
DEQ BURP,2008SCDAA009,NorthernRockies
DEQ BURP,2008SCDAA010,NorthernRockies
DEQ BURP,2008SCDAA011,NorthernRockies
DEQ BURP,2008SCDAA012,NorthernRockies
DEQ BURP,2008SCDAA013,NorthernRockies
DEQ BURP,2008SCDAA014,NorthernRockies
DEQ BURP,2008SCDAA015,NorthernRockies
DEQ BURP,2008SCDAA016,NorthernRockies
DEQ BURP,2008SCDAA017,NorthernRockies
DEQ BURP,2008SCDAA018,NorthernRockies
DEQ BURP,2008SCDAA019,NorthernRockies
DEQ BURP,2008SCDAA020,NorthernRockies
DEQ BURP,2008SCDAA021,NorthernRockies
DEQ BURP,2008SCDAA022,NorthernRockies
DEQ BURP,2008SCDAA023,NorthernRockies
DEQ BURP,2008SCDAA024,NorthernRockies
DEQ BURP,2008SCDAA025,NorthernRockies
DEQ BURP,2008SCDAA026,NorthernRockies
DEQ BURP,2008SCDAA027,NorthernRockies
DEQ BURP,2008SCDAA028,NorthernRockies
DEQ BURP,2008SCDAA029,NorthernRockies
DEQ BURP,2008SCDAA030,NorthernRockies
DEQ BURP,2008SCDAA031,NorthernRockies
DEQ BURP,2008SCDAA032,NorthernRockies
DEQ BURP,2008SCDAA033,NorthernRockies
DEQ BURP,2008SCDAA034,NorthernRockies
DEQ BURP,2008SCDAA035,NorthernRockies
DEQ BURP,2008SCDAA036,NorthernRockies
DEQ BURP,2008SCDAA037,NorthernRockies
DEQ BURP,2008SCDAA038,NorthernRockies
DEQ BURP,2008SCDAA039,NorthernRockies
DEQ BURP,2008SCDAA040,NorthernRockies
DEQ BURP,2008SCDAA041,NorthernRockies
DEQ BURP,2008SCDAA042,NorthernRockies
DEQ BURP,2008SCDAA043,NorthernRockies
DEQ BURP,2008SCDAA044,NorthernRockies
DEQ BURP,2008SCDAA045,NorthernRockies
DEQ BURP,2008SCDAA046,NorthernRockies
DEQ BURP,2008SCDAA047,NorthernRockies
DEQ BURP,2008SCDAA048,NorthernRockies
DEQ BURP,2008SCDAA049,NorthernRockies
DEQ BURP,2008SCDAA050,NorthernRockies
DEQ BURP,2008SCDAA051,NorthernRockies
DEQ BURP,2008SCDAA052,NorthernRockies
DEQ BURP,2008SCDAA053,NorthernRockies
DEQ BURP,2008SCDAA054,NorthernRockies
DEQ BURP,2008SCDAA055,NorthernRockies
DEQ BURP,2008SCDAA056,NorthernRockies
DEQ BURP,2008SCDAA057,NorthernRockies
DEQ BURP,2008SCDAA058,NorthernRockies
DEQ BURP,2008SIDFA001,NorthernXericBasin
DEQ BURP,2008SIDFA002,NorthernXericBasin
DEQ BURP,2008SIDFA003,NorthernXericBasin
DEQ BURP,2008SIDFA004,NorthernXericBasin
DEQ BURP,2008SIDFA005,NorthernRockies
DEQ BURP,2008SIDFA006,NorthernRockies
DEQ BURP,2008SIDFA007,NorthernXericBasin
DEQ BURP,2008SIDFA008,NorthernXericBasin
DEQ BURP,2008SIDFA009,NorthernXericBasin
DEQ BURP,2008SIDFA010,NorthernRockies
DEQ BURP,2008SIDFA011,NorthernRockies
DEQ BURP,2008SIDFA012,NorthernRockies
DEQ BURP,2008SIDFA013,NorthernRockies
DEQ BURP,2008SIDFA014,NorthernRockies
DEQ BURP,2008SIDFA015,NorthernXericBasin
DEQ BURP,2008SIDFA016,NorthernXericBasin
DEQ BURP,2008SIDFA017,NorthernXericBasin
DEQ BURP,2008SIDFA018,NorthernXericBasin
DEQ BURP,2008SIDFA019,NorthernRockies
DEQ BURP,2008SIDFA020,NorthernRockies
DEQ BURP,2008SIDFA021,NorthernRockies
DEQ BURP,2008SIDFA022,NorthernRockies
DEQ BURP,2008SIDFA023,NorthernRockies
DEQ BURP,2008SIDFA024,NorthernRockies
DEQ BURP,2008SIDFA025,NorthernRockies
DEQ BURP,2008SIDFA026,NorthernRockies
DEQ BURP,2008SIDFA027,NorthernRockies
DEQ BURP,2008SIDFA028,NorthernRockies
DEQ BURP,2008SIDFA029,NorthernRockies
DEQ BURP,2008SIDFA030,NorthernRockies
DEQ BURP,2008SIDFA031,NorthernRockies
DEQ BURP,2008SIDFA032,NorthernRockies
DEQ BURP,2008SIDFA033,NorthernXericBasin
DEQ BURP,2008SIDFA034,NorthernRockies
DEQ BURP,2008SIDFA035,NorthernRockies
DEQ BURP,2008SIDFA036,NorthernRockies
DEQ BURP,2008SIDFA037,NorthernRockies
DEQ BURP,2008SIDFA038,NorthernRockies
DEQ BURP,2008SIDFA039,NorthernRockies
DEQ BURP,2008SIDFA040,NorthernRockies
DEQ BURP,2008SIDFA041,NorthernRockies
DEQ BURP,2008SIDFA042,NorthernRockies
DEQ BURP,2008SIDFA043,NorthernRockies
DEQ BURP,2008SIDFA044,NorthernRockies
DEQ BURP,2008SIDFA045,NorthernRockies
DEQ BURP,2008SIDFA046,NorthernRockies
DEQ BURP,2008SIDFA047,NorthernRockies
DEQ BURP,2008SIDFA048,NorthernRockies
DEQ BURP,2008SIDFA049,NorthernRockies
DEQ BURP,2008SIDFA050,NorthernRockies
DEQ BURP,2008SIDFA051,NorthernRockies
DEQ BURP,2008SIDFA052,NorthernRockies
DEQ BURP,2008SIDFA053,NorthernRockies
DEQ BURP,2008SIDFA054,NorthernRockies
DEQ BURP,2008SIDFA055,NorthernRockies
DEQ BURP,2008SIDFA056,NorthernRockies
DEQ BURP,2008SIDFA057,NorthernRockies
DEQ BURP,2008SIDFA058,NorthernRockies
DEQ BURP,2008SIDFA059,NorthernRockies
DEQ BURP,2008SIDFA060,NorthernRockies
DEQ BURP,2008SIDFA061,NorthernRockies
DEQ BURP,2008SIDFA062,NorthernRockies
DEQ BURP,2008SIDFA063,NorthernRockies
DEQ BURP,2008SIDFA064,NorthernRockies
DEQ BURP,2008SIDFA065,NorthernRockies
DEQ BURP,2008SIDFA066,NorthernRockies
DEQ BURP,2008SIDFA067,NorthernRockies
DEQ BURP,2008SIDFA068,NorthernRockies
DEQ BURP,2008SIDFA069,NorthernRockies
DEQ BURP,2008SIDFA070,NorthernRockies
DEQ BURP,2008SIDFA071,NorthernRockies
DEQ BURP,2008SIDFA072,NorthernRockies
DEQ BURP,2008SIDFA073,NorthernRockies
DEQ BURP,2008SIDFA074,NorthernRockies
DEQ BURP,2008SIDFA075,NorthernRockies
DEQ BURP,2008SIDFA076,NorthernRockies
DEQ BURP,2008SIDFA077,NorthernRockies
DEQ BURP,2008SIDFA078,NorthernRockies
DEQ BURP,2008SIDFA079,NorthernRockies
DEQ BURP,2008SIDFA080,NorthernRockies
DEQ BURP,2008SIDFA081,NorthernRockies
DEQ BURP,2008SIDFA082,NorthernRockies
DEQ BURP,2008SIDFA083,NorthernRockies
DEQ BURP,2008SIDFA084,NorthernRockies
DEQ BURP,2008SIDFA085,NorthernRockies
DEQ BURP,2008SIDFA086,NorthernRockies
DEQ BURP,2008SIDFA087,NorthernRockies
DEQ BURP,2008SIDFA088,NorthernRockies
DEQ BURP,2008SIDFA089,NorthernRockies
DEQ BURP,2008SIDFA090,NorthernRockies
DEQ BURP,2008SIDFA091,NorthernRockies
DEQ BURP,2008SIDFA092,NorthernRockies
DEQ BURP,2008SIDFA093,NorthernRockies
DEQ BURP,2008SIDFA094,NorthernRockies
DEQ BURP,2008SIDFA095,NorthernRockies
DEQ BURP,2008SIDFA096,NorthernRockies
DEQ BURP,2008SIDFA097,NorthernRockies
DEQ BURP,2008SIDFA098,NorthernRockies
DEQ BURP,2008SIDFA099,NorthernRockies
DEQ BURP,2008SIDFA100,NorthernRockies
DEQ BURP,2008SIDFA101,NorthernRockies
DEQ BURP,2008SIDFA102,NorthernRockies
DEQ BURP,2008SIDFA103,NorthernRockies
DEQ BURP,2008SIDFA104,NorthernRockies
DEQ BURP,2008SIDFA105,NorthernRockies
DEQ BURP,2008SIDFA106,NorthernRockies
DEQ BURP,2008SIDFA107,NorthernRockies
DEQ BURP,2008SIDFA108,NorthernRockies
DEQ BURP,2008SIDFA109,NorthernRockies
DEQ BURP,2008SIDFA110,NorthernRockies
DEQ BURP,2008SIDFA111,NorthernRockies
DEQ BURP,2008SIDFA112,NorthernRockies
DEQ BURP,2008SIDFA113,NorthernRockies
DEQ BURP,2008SIDFA114,NorthernRockies
DEQ BURP,2008SIDFA115,NorthernRockies
DEQ BURP,2008SIDFA116,NorthernRockies
DEQ BURP,2008SIDFA117,NorthernRockies
DEQ BURP,2008SIDFA118,NorthernRockies
DEQ BURP,2008SIDFA119,NorthernRockies
DEQ BURP,2008SIDFA120,NorthernRockies
DEQ BURP,2008SIDFA121,NorthernRockies
DEQ BURP,2008SIDFA122,NorthernRockies
DEQ BURP,2008SIDFA123,NorthernRockies
DEQ BURP,2008SIDFA124,NorthernRockies
DEQ BURP,2008SIDFA125,NorthernRockies
DEQ BURP,2008SIDFA126,NorthernRockies
DEQ BURP,2008SIDFA127,NorthernRockies
DEQ BURP,2008SIDFA128,NorthernRockies
DEQ BURP,2008SIDFA129,NorthernXericBasin
DEQ BURP,2008SIDFA130,NorthernRockies
DEQ BURP,2008SIDFA131,NorthernRockies
DEQ BURP,2008SIDFA132,NorthernRockies
DEQ BURP,2008SIDFA133,NorthernRockies
DEQ BURP,2008SIDFA134,NorthernRockies
DEQ BURP,2008SIDFA135,NorthernRockies
DEQ BURP,2008SIDFA136,NorthernRockies
DEQ BURP,2008SIDFA137,NorthernRockies
DEQ BURP,2008SIDFA138,NorthernRockies
DEQ BURP,2008SIDFA139,NorthernRockies
DEQ BURP,2008SIDFA140,NorthernRockies
DEQ BURP,2008SIDFA141,NorthernRockies
DEQ BURP,2008SIDFA142,NorthernRockies
DEQ BURP,2008SIDFA143,NorthernRockies
DEQ BURP,2008SIDFA144,NorthernRockies
DEQ BURP,2008SIDFA145,NorthernRockies
DEQ BURP,2008SIDFA146,NorthernRockies
DEQ BURP,2008SIDFA147,NorthernRockies
DEQ BURP,2008SIDFA148,NorthernRockies
DEQ BURP,2008SIDFA149,NorthernRockies
DEQ BURP,2008SIDFA150,NorthernRockies
DEQ BURP,2008SIDFA151,NorthernRockies
DEQ BURP,2008SIDFA152,NorthernRockies
DEQ BURP,2008SIDFA153,NorthernRockies
DEQ BURP,2008SIDFA154,NorthernRockies
DEQ BURP,2008SIDFA155,NorthernRockies
DEQ BURP,2008SIDFA156,NorthernXericBasin
DEQ BURP,2008SIDFA157,NorthernRockies
DEQ BURP,2008SIDFA158,NorthernRockies
DEQ BURP,2008SIDFA159,NorthernRockies
DEQ BURP,2008SIDFA160,NorthernRockies
DEQ BURP,2008SIDFA161,NorthernRockies
DEQ BURP,2008SIDFA162,NorthernRockies
DEQ BURP,2008SIDFA163,NorthernRockies
DEQ BURP,2008SIDFA164,NorthernRockies
DEQ BURP,2008SIDFA165,NorthernRockies
DEQ BURP,2008SIDFA166,NorthernRockies
DEQ BURP,2008SIDFA167,NorthernRockies
DEQ BURP,2008SIDFA168,NorthernRockies
DEQ BURP,2008SIDFA169,NorthernRockies
DEQ BURP,2008SIDFA170,NorthernRockies
DEQ BURP,2008SIDFA171,NorthernRockies
DEQ BURP,2008SIDFA172,NorthernRockies
DEQ BURP,2008SIDFA173,NorthernRockies
DEQ BURP,2008SIDFA174,NorthernRockies
DEQ BURP,2008SIDFA175,NorthernRockies
DEQ BURP,2008SIDFA176,NorthernRockies
DEQ BURP,2008SIDFA177,NorthernRockies
DEQ BURP,2008SIDFA178,NorthernRockies
DEQ BURP,2008SIDFA179,NorthernRockies
DEQ BURP,2008SIDFA180,NorthernRockies
DEQ BURP,2008SIDFA181,NorthernRockies
DEQ BURP,2008SLEWA001,NorthernRockies
DEQ BURP,2008SLEWA002,NorthernRockies
DEQ BURP,2008SLEWA003,NorthernRockies
DEQ BURP,2008SLEWA004,NorthernRockies
DEQ BURP,2008SLEWA005,NorthernRockies
DEQ BURP,2008SLEWA006,NorthernRockies
DEQ BURP,2008SLEWA007,NorthernRockies
DEQ BURP,2008SLEWA008,NorthernRockies
DEQ BURP,2008SLEWA009,NorthernRockies
DEQ BURP,2008SLEWA010,NorthernRockies
DEQ BURP,2008SLEWA011,NorthernRockies
DEQ BURP,2008SLEWA012,NorthernRockies
DEQ BURP,2008SLEWA013,NorthernRockies
DEQ BURP,2008SLEWA014,NorthernRockies
DEQ BURP,2008SLEWA015,NorthernRockies
DEQ BURP,2008SLEWA016,NorthernRockies
DEQ BURP,2008SLEWA017,NorthernRockies
DEQ BURP,2008SLEWA018,NorthernRockies
DEQ BURP,2008SLEWA019,NorthernRockies
DEQ BURP,2008SLEWA020,NorthernRockies
DEQ BURP,2008SLEWA021,NorthernXericBasin
DEQ BURP,2008SLEWA022,NorthernRockies
DEQ BURP,2008SLEWA023,NorthernRockies
DEQ BURP,2008SLEWA024,NorthernRockies
DEQ BURP,2008SLEWA025,NorthernRockies
DEQ BURP,2008SLEWA026,NorthernRockies
DEQ BURP,2008SLEWA027,NorthernRockies
DEQ BURP,2008SLEWA028,NorthernRockies
DEQ BURP,2008SLEWA029,NorthernRockies
DEQ BURP,2008SLEWA030,NorthernRockies
DEQ BURP,2008SLEWA031,NorthernRockies
DEQ BURP,2008SLEWA032,NorthernRockies
DEQ BURP,2008SLEWA033,NorthernRockies
DEQ BURP,2008SLEWA034,NorthernRockies
DEQ BURP,2008SLEWA035,NorthernRockies
DEQ BURP,2008SLEWA036,NorthernRockies
DEQ BURP,2008SLEWA037,NorthernRockies
DEQ BURP,2008SLEWA038,NorthernXericBasin
DEQ BURP,2008SLEWA039,NorthernRockies
DEQ BURP,2008SLEWA040,NorthernRockies
DEQ BURP,2008SLEWA041,NorthernRockies
DEQ BURP,2008SLEWA042,NorthernRockies
DEQ BURP,2008SLEWA043,NorthernRockies
DEQ BURP,2008SLEWA044,NorthernRockies
DEQ BURP,2008SLEWA045,NorthernRockies
DEQ BURP,2008SLEWA046,NorthernRockies
DEQ BURP,2008SLEWA047,NorthernRockies
DEQ BURP,2008SLEWA048,NorthernRockies
DEQ BURP,2008SLEWA049,NorthernRockies
DEQ BURP,2008SLEWA050,NorthernRockies
DEQ BURP,2008SLEWA051,NorthernRockies
DEQ BURP,2008SLEWA052,NorthernRockies
DEQ BURP,2008SLEWA053,NorthernRockies
DEQ BURP,2008SLEWA054,NorthernRockies
DEQ BURP,2008SLEWA055,NorthernRockies
DEQ BURP,2008SLEWA056,NorthernRockies
DEQ BURP,2008SLEWA057,NorthernRockies
DEQ BURP,2008SLEWA058,NorthernRockies
DEQ BURP,2008SLEWA059,NorthernRockies
DEQ BURP,2008SLEWA060,NorthernRockies
DEQ BURP,2008SLEWA061,NorthernRockies
DEQ BURP,2008SLEWA062,NorthernRockies
DEQ BURP,2008SLEWA063,NorthernRockies
DEQ BURP,2008SPOCA001,NorthernXericBasin
DEQ BURP,2008SPOCA002,NorthernXericBasin
DEQ BURP,2008SPOCA003,NorthernXericBasin
DEQ BURP,2008SPOCA004,NorthernXericBasin
DEQ BURP,2008SPOCA005,NorthernXericBasin
DEQ BURP,2008SPOCA006,NorthernXericBasin
DEQ BURP,2008SPOCA007,NorthernXericBasin
DEQ BURP,2008SPOCA008,NorthernXericBasin
DEQ BURP,2008SPOCA009,NorthernXericBasin
DEQ BURP,2008SPOCA010,NorthernXericBasin
DEQ BURP,2008SPOCA011,NorthernXericBasin
DEQ BURP,2008SPOCA012,SouthernRockies
DEQ BURP,2008SPOCA013,SouthernRockies
DEQ BURP,2008SPOCA014,SouthernRockies
DEQ BURP,2008SPOCA015,SouthernRockies
DEQ BURP,2008SPOCA016,SouthernRockies
DEQ BURP,2008SPOCA017,SouthernRockies
DEQ BURP,2008SPOCA018,NorthernXericBasin
DEQ BURP,2008SPOCA019,NorthernXericBasin
DEQ BURP,2008SPOCA020,NorthernXericBasin
DEQ BURP,2008SPOCA021,NorthernXericBasin
DEQ BURP,2008SPOCA022,EasternXericBasin
DEQ BURP,2008SPOCA023,NorthernXericBasin
DEQ BURP,2008SPOCA024,NorthernXericBasin
DEQ BURP,2008SPOCA025,NorthernXericBasin
DEQ BURP,2008SPOCA026,NorthernXericBasin
DEQ BURP,2008SPOCA027,NorthernRockies
DEQ BURP,2008SPOCA028,NorthernRockies
DEQ BURP,2008SPOCA029,NorthernRockies
DEQ BURP,2008SPOCA030,NorthernXericBasin
DEQ BURP,2008SPOCA031,NorthernXericBasin
DEQ BURP,2008SPOCA032,SouthernXericBasin
DEQ BURP,2008SPOCA033,NorthernXericBasin
DEQ BURP,2008SPOCA034,NorthernXericBasin
DEQ BURP,2008SPOCA035,NorthernXericBasin
DEQ BURP,2008SPOCA036,NorthernXericBasin
DEQ BURP,2008SPOCA037,NorthernXericBasin
DEQ BURP,2008SPOCA038,EasternXericBasin
DEQ BURP,2008SPOCA039,NorthernXericBasin
DEQ BURP,2008SPOCA040,NorthernXericBasin
DEQ BURP,2008SPOCA041,NorthernXericBasin
DEQ BURP,2008SPOCA042,NorthernXericBasin
DEQ BURP,2008SPOCA043,NorthernXericBasin
DEQ BURP,2008SPOCA044,NorthernRockies
DEQ BURP,2008SPOCA045,NorthernRockies
DEQ BURP,2008SPOCA046,NorthernRockies
DEQ BURP,2008SPOCA047,NorthernRockies
DEQ BURP,2008SPOCA048,NorthernXericBasin
DEQ BURP,2008SPOCA049,NorthernXericBasin
DEQ BURP,2008SPOCA050,NorthernXericBasin
DEQ BURP,2008SPOCA051,NorthernXericBasin
DEQ BURP,2008SPOCA052,NorthernXericBasin
DEQ BURP,2008SPOCA053,SouthernXericBasin
DEQ BURP,2008SPOCA054,NorthernXericBasin
DEQ BURP,2008SPOCA055,NorthernXericBasin
DEQ BURP,2008SPOCA056,NorthernXericBasin
DEQ BURP,2008SPOCA057,EasternXericBasin
DEQ BURP,2008SPOCA058,NorthernXericBasin
DEQ BURP,2008SPOCA059,NorthernXericBasin
DEQ BURP,2008SPOCA060,NorthernXericBasin
DEQ BURP,2008SPOCA061,NorthernXericBasin
DEQ BURP,2008SPOCA062,NorthernXericBasin
DEQ BURP,2008SPOCA063,NorthernXericBasin
DEQ BURP,2008SPOCA064,NorthernXericBasin
DEQ BURP,2008SPOCA065,NorthernRockies
DEQ BURP,2008SPOCA066,NorthernXericBasin
DEQ BURP,2008SPOCA067,NorthernXericBasin
DEQ BURP,2008SPOCA068,NorthernXericBasin
DEQ BURP,2008SPOCA069,NorthernXericBasin
DEQ BURP,2008SPOCA070,NorthernXericBasin
DEQ BURP,2008SPOCA071,NorthernXericBasin
DEQ BURP,2008SPOCA072,NorthernXericBasin
DEQ BURP,2008SPOCA073,NorthernXericBasin
DEQ BURP,2008SPOCA074,NorthernXericBasin
DEQ BURP,2008SPOCA075,NorthernXericBasin
DEQ BURP,2008SPOCA076,SouthernXericBasin
DEQ BURP,2008SPOCA077,NorthernXericBasin
DEQ BURP,2008SPOCA078,NorthernXericBasin
DEQ BURP,2008SPOCA079,NorthernXericBasin
DEQ BURP,2008SPOCA080,EasternXericBasin
DEQ BURP,2008SPOCA081,NorthernXericBasin
DEQ BURP,2008SPOCA082,SouthernRockies
DEQ BURP,2008SPOCA083,EasternXericBasin
DEQ BURP,2008SPOCA084,NorthernXericBasin
DEQ BURP,2008SPOCA085,NorthernRockies
DEQ BURP,2008SPOCA086,NorthernRockies
DEQ BURP,2008SPOCA087,NorthernXericBasin
DEQ BURP,2008SPOCA088,NorthernXericBasin
DEQ BURP,2008SPOCA089,NorthernRockies
