BURPID,STREAM,HUC4CODE,HUC4NAME,BASIN,WBSEGMENT,Dominant Habitat Type,Instream Cover Score,Instream Cover Scale,Embeddedness (Riffles) Score,Embeddedness (Riffles) Scale,Channel Shape Score,Channel Shape Scale,Disruptive Pressures Score,Disruptive Pressures Scale,Zone Of Influence Score,Zone Of Influence Scale,Pool Substrate Characteristic Score,Pool Substrate Characteristic Scale,Pool Variability Score,Pool Variability Scale,Silt/Sand (? 2.5 mm) - Wet Fines/Wet Total %,Silt/Sand (? 2.5 mm) - Dry Fines/Dry Total %,Silt/Sand (? 2.5 mm) - All Fines/All Total Total %,Silt/Sand/VFP (? 6 mm) - Wet Fines/Wet Total %,Silt/Sand/VFP (? 6 mm) - Dry Fines/Dry Total %,Silt/Sand/VFP (? 6 mm) - All Fines/All Total %
2005SPOCA068,Middle Fork Cherry Creek,17040208,Portneuf,Upper Snake,ID17040208SK014_02a,Riffle/Run,17,0 to 20,18,0 to 20,6,0 to 15,8,0 to 10,7,0 to 10,0,0 to 20,0,0 to 20,8.89,21.95,11.93,18.52,24.39,19.89
2005SPOCA069,Saint Charles Creek,16010201,Bear Lake,Bear River,ID16010201BR016_03b,Riffle/Run,17,0 to 20,15,0 to 20,4,0 to 15,8,0 to 10,8,0 to 10,0,0 to 20,0,0 to 20,18.29,86.49,30.85,25.61,86.49,36.82
2005SPOCA070,Birch Creek,16010202,Middle Bear,Bear River,ID16010202BR007_02,Riffle/Run,17,0 to 20,11,0 to 20,4,0 to 15,8,0 to 10,8,0 to 10,0,0 to 20,0,0 to 20,15.45,89.19,32.5,16.26,89.19,33.13
2005SPOCA075,Soda Creek,16010201,Bear Lake,Bear River,ID16010201BR023_02b,Glide/Pool,19,0 to 20,0,0 to 20,9,0 to 15,9,0 to 10,6,0 to 10,15,0 to 20,14,0 to 20,51.39,96.83,65.22,65.28,100,75.85
2005SPOCA076,Soda Creek,16010201,Bear Lake,Bear River,ID16010201BR023_02a,Riffle/Run,10,0 to 20,5,0 to 20,3,0 to 15,5,0 to 10,4,0 to 10,0,0 to 20,0,0 to 20,36.31,100,50.25,59.87,100,68.66
2005SPOCA077,Soda Creek,16010201,Bear Lake,Bear River,ID16010201BR023_02a,Riffle/Run,14,0 to 20,12,0 to 20,2,0 to 15,3,0 to 10,4,0 to 10,0,0 to 20,0,0 to 20,34.95,100,58.13,44.66,100,64.38
2005STWFA001,Willow Creek,17040211,Goose,Upper Snake,ID17040211SK007_02,Riffle/Run,3,0 to 20,4,0 to 20,7,0 to 15,1,0 to 10,2,0 to 10,0,0 to 20,0,0 to 20,16.83,51.43,25.74,37.62,80,48.53
2005STWFA002,Trout Creek,17040211,Goose,Upper Snake,ID17040211SK007_03,Glide/Pool,16,0 to 20,0,0 to 20,3,0 to 15,3,0 to 10,3,0 to 10,18,0 to 20,15,0 to 20,53.97,77.36,60.89,58.73,83.02,65.92
2005STWFA003,Dry Creek,17040219,Big Wood,Upper Snake,ID17040219SK030_03,Glide/Pool,7,0 to 20,0,0 to 20,3,0 to 15,6,0 to 10,5,0 to 10,16,0 to 20,17,0 to 20,8.11,33.33,16.67,18.02,42.11,26.19
2005STWFA004,Shoshone Creek,17040213,Salmon Falls,Upper Snake,ID17040213SK012_04,Glide/Pool,10,0 to 20,0,0 to 20,8,0 to 15,10,0 to 10,10,0 to 10,16,0 to 20,12,0 to 20,24.87,69.66,38.81,30.46,74.16,44.06
2005STWFA005,East Fork Jarbidge River,17050102,Bruneau,Southwest,ID17050102SW024_03,Riffle/Run,18,0 to 20,18,0 to 20,7,0 to 15,9,0 to 10,6,0 to 10,0,0 to 20,0,0 to 20,7.93,57.14,13.51,10.37,57.14,15.68
2005STWFA006,Jarbidge River,17050102,Bruneau,Southwest,ID17050102SW021_04,Riffle/Run,18,0 to 20,18,0 to 20,5,0 to 15,9,0 to 10,6,0 to 10,0,0 to 20,0,0 to 20,8.96,30,10.86,10.45,30,12.22
2005STWFA007,Shoshone Creek,17040213,Salmon Falls,Upper Snake,ID17040213SK011_04,Riffle/Run,10,0 to 20,14,0 to 20,3,0 to 15,7,0 to 10,8,0 to 10,0,0 to 20,0,0 to 20,2.88,88,15.85,2.88,88,15.85
2005STWFA008,Goose Creek,17040211,Goose,Upper Snake,ID17040211SK008_02,Riffle/Run,10,0 to 20,15,0 to 20,6,0 to 15,9,0 to 10,8,0 to 10,0,0 to 20,0,0 to 20,9.76,81.48,31.64,29.27,87.04,46.89
2005STWFA009,Johnstone Creek,17040219,Big Wood,Upper Snake,ID17040219SK012_02,Riffle/Run,18,0 to 20,16,0 to 20,3,0 to 15,9,0 to 10,7,0 to 10,0,0 to 20,0,0 to 20,3.15,15.38,6.02,3.15,15.38,6.02
2005STWFA010,Rooks Creek,17040219,Big Wood,Upper Snake,ID17040219SK023_02,Riffle/Run,16,0 to 20,19,0 to 20,5,0 to 15,9,0 to 10,8,0 to 10,0,0 to 20,0,0 to 20,1.71,83.72,23.75,5.13,83.72,26.25
2005STWFA011,Grindstone Creek,17050113,South Fork Boise,Southwest,ID17050113SW018_03,Riffle/Run,16,0 to 20,11,0 to 20,4,0 to 15,9,0 to 10,7,0 to 10,0,0 to 20,0,0 to 20,8.66,64.52,19.62,14.96,70.97,25.95
2005STWFA012,South Fork Warm Springs Creek,17040219,Big Wood,Upper Snake,ID17040219SK024_02,Riffle/Run,13,0 to 20,13,0 to 20,10,0 to 15,9,0 to 10,9,0 to 10,0,0 to 20,0,0 to 20,8.54,50.56,30.41,28.05,66.29,47.95
2005STWFA013,Willow Creek,17040220,Camas,Upper Snake,ID17040220SK005_02,Riffle/Run,16,0 to 20,11,0 to 20,3,0 to 15,3,0 to 10,4,0 to 10,0,0 to 20,0,0 to 20,2.37,45.45,9.41,2.37,45.45,9.41
2005STWFA014,Boulder Creek,17040219,Big Wood,Upper Snake,ID17040219SK019_02,Riffle/Run,18,0 to 20,17,0 to 20,6,0 to 15,8,0 to 10,8,0 to 10,0,0 to 20,0,0 to 20,0,54.05,12.9,1.69,56.76,14.84
2005STWFA015,North Cottonwood Creek,17040212,Upper Snake-Rock,Upper Snake,ID17040212SK014_02,Riffle/Run,2,0 to 20,2,0 to 20,5,0 to 15,1,0 to 10,2,0 to 10,0,0 to 20,0,0 to 20,27.47,73.33,50.28,45.05,92.22,68.51
2005STWFA016,East Fork Wood River,17040219,Big Wood,Upper Snake,ID17040219SK011_02,Riffle/Run,19,0 to 20,18,0 to 20,8,0 to 15,9,0 to 10,9,0 to 10,0,0 to 20,0,0 to 20,2.61,40.91,7.43,3.92,45.45,9.14
2005STWFA017,Hopper Gulch,17040213,Salmon Falls,Upper Snake,ID17040213SK016_02,Glide/Pool,0,0 to 20,0,0 to 20,0,0 to 15,0,0 to 10,0,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
2005STWFA018,South Fork Shoshone Creek,17040213,Salmon Falls,Upper Snake,ID17040213SK016_03,Glide/Pool,8,0 to 20,0,0 to 20,5,0 to 15,4,0 to 10,8,0 to 10,12,0 to 20,14,0 to 20,15.38,84.21,32.26,38.46,89.47,50.97
2005STWFA019,Third Fork Rock Creek,17040212,Upper Snake-Rock,Upper Snake,ID17040212SK018_02,Glide/Pool,0,0 to 20,0,0 to 20,0,0 to 15,0,0 to 10,0,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
2005STWFA020,Third Fork Rock Creek,17040212,Upper Snake-Rock,Upper Snake,ID17040212SK018_03,Riffle/Run,17,0 to 20,16,0 to 20,6,0 to 15,8,0 to 10,8,0 to 10,0,0 to 20,0,0 to 20,4.24,9.09,5.05,4.24,15.15,6.06
2005STWFA021,Fourth Fork Rock Creek,17040212,Upper Snake-Rock,Upper Snake,ID17040212SK018_03,Riffle/Run,17,0 to 20,17,0 to 20,3,0 to 15,8,0 to 10,9,0 to 10,0,0 to 20,0,0 to 20,3.64,14.81,5.21,5.45,18.52,7.29
2005STWFA022,Bear Gulch,17040213,Salmon Falls,Upper Snake,ID17040213SK016_02,Glide/Pool,0,0 to 20,0,0 to 20,0,0 to 15,0,0 to 10,0,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
2005STWFA023,Quigley Creek,17040219,Big Wood,Upper Snake,ID17040219SK008_02,Riffle/Run,17,0 to 20,16,0 to 20,4,0 to 15,7,0 to 10,6,0 to 10,0,0 to 20,0,0 to 20,63.19,69.23,63.69,74.31,69.23,73.89
2005STWFA024,North Fork Hyndman Creek,17040219,Big Wood,Upper Snake,ID17040219SK012_02,Riffle/Run,19,0 to 20,18,0 to 20,6,0 to 15,9,0 to 10,9,0 to 10,0,0 to 20,0,0 to 20,4.03,35,7.69,5.37,35,8.88
2005STWFA025,Hyndman Creek,17040219,Big Wood,Upper Snake,ID17040219SK012_03,Riffle/Run,18,0 to 20,18,0 to 20,5,0 to 15,9,0 to 10,9,0 to 10,0,0 to 20,0,0 to 20,0,0,0,0,0,0
2005STWFA026,Deer Creek,17040219,Big Wood,Upper Snake,ID17040219SK026_03,Riffle/Run,16,0 to 20,13,0 to 20,5,0 to 15,9,0 to 10,8,0 to 10,0,0 to 20,0,0 to 20,7.59,51.85,14.05,17.09,51.85,22.16
2005STWFA027,Deer Creek,17040219,Big Wood,Upper Snake,ID17040219SK026_03,Riffle/Run,18,0 to 20,11,0 to 20,4,0 to 15,9,0 to 10,8,0 to 10,0,0 to 20,0,0 to 20,9.15,20.55,13.02,14.08,20.55,16.28
2005STWFA028,Baker Creek,17040219,Big Wood,Upper Snake,ID17040219SK021_03,Riffle/Run,16,0 to 20,14,0 to 20,5,0 to 15,9,0 to 10,8,0 to 10,0,0 to 20,0,0 to 20,7.53,50,9.74,7.53,50,9.74
2005STWFA029,Baker Creek,17040219,Big Wood,Upper Snake,ID17040219SK021_02,Riffle/Run,18,0 to 20,16,0 to 20,7,0 to 15,9,0 to 10,8,0 to 10,0,0 to 20,0,0 to 20,6.21,73.91,34.42,12.42,73.91,38.04
2005STWFA030,Baugh Creek,17040221,Little Wood,Upper Snake,ID17040221SK021_04,Riffle/Run,10,0 to 20,8,0 to 20,4,0 to 15,7,0 to 10,6,0 to 10,0,0 to 20,0,0 to 20,20.97,51.43,27.67,23.39,65.71,32.7
2005STWFA031,Muldoon Creek,17040221,Little Wood,Upper Snake,ID17040221SK014_04,Riffle/Run,19,0 to 20,16,0 to 20,5,0 to 15,7,0 to 10,8,0 to 10,0,0 to 20,0,0 to 20,3.27,11.11,3.7,3.92,11.11,4.32
2005STWFA032,Muldoon Creek,17040221,Little Wood,Upper Snake,ID17040221SK014_04,Riffle/Run,11,0 to 20,14,0 to 20,6,0 to 15,8,0 to 10,8,0 to 10,0,0 to 20,0,0 to 20,10.99,47.73,18.14,12.09,47.73,19.03
2005STWFA033,Little Wood River,17040221,Little Wood,Upper Snake,ID17040221SK020_05,Riffle/Run,17,0 to 20,16,0 to 20,4,0 to 15,8,0 to 10,8,0 to 10,0,0 to 20,0,0 to 20,6.47,40,13.49,7.65,40,14.42
2005STWFA034,Little Wood River,17040221,Little Wood,Upper Snake,ID17040221SK013_05,Riffle/Run,16,0 to 20,13,0 to 20,6,0 to 15,7,0 to 10,6,0 to 10,0,0 to 20,0,0 to 20,13.54,27.45,16.46,15.1,27.45,17.7
2005STWFA035,Friedman Creek,17040221,Little Wood,Upper Snake,ID17040221SK019_02,Riffle/Run,16,0 to 20,11,0 to 20,8,0 to 15,6,0 to 10,8,0 to 10,0,0 to 20,0,0 to 20,9.15,13.73,10.36,11.97,17.65,13.47
2005STWFA036,Friedman Creek,17040221,Little Wood,Upper Snake,ID17040221SK017_03,Riffle/Run,17,0 to 20,9,0 to 20,4,0 to 15,9,0 to 10,8,0 to 10,0,0 to 20,0,0 to 20,20.39,11.54,16.57,23.3,15.38,19.89
2005STWFA037,Fish Creek,17040221,Little Wood,Upper Snake,ID17040221SK008_03,Riffle/Run,13,0 to 20,11,0 to 20,4,0 to 15,6,0 to 10,6,0 to 10,0,0 to 20,0,0 to 20,11.35,32,14.46,15.6,32,18.07
2005STWFA038,UNT to North Fork Salmon Falls Creek,17040213,Salmon Falls,Upper Snake,ID17040213SK010_02,Riffle/Run,10,0 to 20,11,0 to 20,5,0 to 15,6,0 to 10,7,0 to 10,0,0 to 20,0,0 to 20,14.49,94.2,41.06,53.62,97.1,68.12
2005STWFA039,North Fork Salmon Falls Creek,17040213,Salmon Falls,Upper Snake,ID17040213SK010_02,Riffle/Run,4,0 to 20,10,0 to 20,7,0 to 15,7,0 to 10,7,0 to 10,0,0 to 20,0,0 to 20,20.87,66.36,42.79,23.48,69.16,45.5
2005STWFA040,Dry Creek,17040219,Big Wood,Upper Snake,ID17040219SK030_03,Riffle/Run,11,0 to 20,10,0 to 20,3,0 to 15,6,0 to 10,5,0 to 10,0,0 to 20,0,0 to 20,9.52,49.09,20.3,9.52,49.09,20.3
2005STWFA041,Fourth Fork Rock Creek,17040212,Upper Snake-Rock,Upper Snake,ID17040212SK018_02,Riffle/Run,10,0 to 20,5,0 to 20,6,0 to 15,7,0 to 10,7,0 to 10,0,0 to 20,0,0 to 20,23.84,76.92,33.65,49.42,76.92,54.5
2005STWFA042,Rock Creek,17040212,Upper Snake-Rock,Upper Snake,ID17040212SK018_04,Riffle/Run,16,0 to 20,11,0 to 20,4,0 to 15,8,0 to 10,8,0 to 10,0,0 to 20,0,0 to 20,20.15,19.12,19.8,20.15,20.59,20.3
2005STWFA043,Dry Creek,17040212,Upper Snake-Rock,Upper Snake,ID17040212SK041_03,Glide/Pool,0,0 to 20,0,0 to 20,0,0 to 15,0,0 to 10,0,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
2005STWFA044,Little Fish Creek,17040221,Little Wood,Upper Snake,ID17040221SK011_03,Glide/Pool,0,0 to 20,0,0 to 20,0,0 to 15,0,0 to 10,0,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
2005STWFA045,Rock Creek,17040212,Upper Snake-Rock,Upper Snake,ID17040212SK013_05,Glide/Pool,0,0 to 20,0,0 to 20,0,0 to 15,0,0 to 10,0,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
2005STWFA046,Fricke Creek,17040220,Camas,Upper Snake,ID17040220SK001_02,Glide/Pool,0,0 to 20,0,0 to 20,0,0 to 15,0,0 to 10,0,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
2005STWFA047,Rock Creek,17040212,Upper Snake-Rock,Upper Snake,ID17040212SK016_04,Glide/Pool,0,0 to 20,0,0 to 20,0,0 to 15,0,0 to 10,0,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
2005STWFA048,Big Cottonwood Creek,17040212,Upper Snake-Rock,Upper Snake,ID17040211SK001_03,Glide/Pool,0,0 to 20,0,0 to 20,0,0 to 15,0,0 to 10,0,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
2005STWFA049,Indian Jim Canyon Creek,17040213,Salmon Falls,Upper Snake,ID17040213SK006_02,Glide/Pool,0,0 to 20,0,0 to 20,0,0 to 15,0,0 to 10,0,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
2005STWFA050,Deep Creek,17040212,Upper Snake-Rock,Upper Snake,ID17040212SK000_03,Glide/Pool,0,0 to 20,0,0 to 20,0,0 to 15,0,0 to 10,0,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
2005STWFA051,Birch Creek,17040211,Goose,Upper Snake,ID17040211SK012_03,Glide/Pool,0,0 to 20,0,0 to 20,0,0 to 15,0,0 to 10,0,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
2005STWFA052,UNT to Fish Creek,17040211,Goose,Upper Snake,ID17040211SK012_02,Glide/Pool,0,0 to 20,0,0 to 20,0,0 to 15,0,0 to 10,0,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
2005STWFA053,Dry Creek,17040219,Big Wood,Upper Snake,ID17040219SK030_03,Glide/Pool,0,0 to 20,0,0 to 20,0,0 to 15,0,0 to 10,0,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
2005STWFA054,Raft River,17040210,Raft,Upper Snake,ID17040210SK001_05,Glide/Pool,0,0 to 20,0,0 to 20,0,0 to 15,0,0 to 10,0,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
2005STWFA055,Raft River,17040210,Raft,Upper Snake,ID17040210SK010_04,Glide/Pool,0,0 to 20,0,0 to 20,0,0 to 15,0,0 to 10,0,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
2005STWFA056,UNT to Raft River,17040210,Raft,Upper Snake,ID17040210SK010_02,Glide/Pool,0,0 to 20,0,0 to 20,0,0 to 15,0,0 to 10,0,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
2005STWFA057,East Dempsey Creek,17040212,Upper Snake-Rock,Upper Snake,ID17040212SK041_02,NULL,NULL,0 to 20,NULL,0 to 20,NULL,0 to 15,NULL,0 to 10,NULL,0 to 10,NULL,0 to 20,NULL,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
2005STWFA058,Dry Creek,17040219,Big Wood,Upper Snake,ID17040219SK030_03,Glide/Pool,0,0 to 20,0,0 to 20,0,0 to 15,0,0 to 10,0,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
2005STWFA059,UNT to Salmon Falls Creek,17040213,Salmon Falls,Upper Snake,ID17040213SK003_02,Glide/Pool,0,0 to 20,0,0 to 20,0,0 to 15,0,0 to 10,0,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
2005STWFA060,UNT to Big Wood River,17040219,Big Wood,Upper Snake,ID17040219SK000_02,Glide/Pool,0,0 to 20,0,0 to 20,0,0 to 15,0,0 to 10,0,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
2005STWFA061,UNT to Big Wood River,17040219,Big Wood,Upper Snake,ID17040219SK000_02,Glide/Pool,0,0 to 20,0,0 to 20,0,0 to 15,0,0 to 10,0,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
2005STWFA062,UNT to Milner Gooding Canal,17040212,Upper Snake-Rock,Upper Snake,ID17040212SK000_02,Glide/Pool,0,0 to 20,0,0 to 20,0,0 to 15,0,0 to 10,0,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
2005STWFA063,UNT to Meadow Creek,17040210,Raft,Upper Snake,ID17040210SK018_02,Glide/Pool,0,0 to 20,0,0 to 20,0,0 to 15,0,0 to 10,0,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
2005STWFA064,UNT to Raft River,17040210,Raft,Upper Snake,ID17040210SK016_02,Glide/Pool,0,0 to 20,0,0 to 20,0,0 to 15,0,0 to 10,0,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
2005STWFA065,Unnamed Stream,17040209,Lake Walcott,Upper Snake,ID17040209SK003_02,Glide/Pool,0,0 to 20,0,0 to 20,0,0 to 15,0,0 to 10,0,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
2005STWFA066,North Heglar Canyon,17040210,Raft,Upper Snake,ID17040210SK023_03,Glide/Pool,0,0 to 20,0,0 to 20,0,0 to 15,0,0 to 10,0,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
2005STWFA067,Jacks Creek,17050102,Bruneau,Southwest,ID17050102SW002_05,Glide/Pool,0,0 to 20,0,0 to 20,0,0 to 15,0,0 to 10,0,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
2005STWFA068,Jacks Creek,17050102,Bruneau,Southwest,ID17050102SW002_05,Riffle/Run,2,0 to 20,0,0 to 20,6,0 to 15,7,0 to 10,4,0 to 10,0,0 to 20,0,0 to 20,100,100,100,100,100,100
2005STWFA069,Jacks Creek,17050102,Bruneau,Southwest,ID17050102SW002_05,Riffle/Run,2,0 to 20,0,0 to 20,5,0 to 15,7,0 to 10,6,0 to 10,0,0 to 20,0,0 to 20,100,100,100,100,100,100
2005STWFF001,Gold Run Creek,17050113,South Fork Boise,Southwest,ID17050113SW023_02,NULL,NULL,0 to 20,NULL,0 to 20,NULL,0 to 15,NULL,0 to 10,NULL,0 to 10,NULL,0 to 20,NULL,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
2005STWFF002,Johnson Creek,17050113,South Fork Boise,Southwest,ID17050113SW022_03,NULL,NULL,0 to 20,NULL,0 to 20,NULL,0 to 15,NULL,0 to 10,NULL,0 to 10,NULL,0 to 20,NULL,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
2005STWFF003,Bridge Creek,17050113,South Fork Boise,Southwest,ID17050113SW021_02,NULL,NULL,0 to 20,NULL,0 to 20,NULL,0 to 15,NULL,0 to 10,NULL,0 to 10,NULL,0 to 20,NULL,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
2005STWFF004,Skunk Creek,17050113,South Fork Boise,Southwest,ID17050113SW021_02,NULL,NULL,0 to 20,NULL,0 to 20,NULL,0 to 15,NULL,0 to 10,NULL,0 to 10,NULL,0 to 20,NULL,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
2005STWFF005,Bear Creek,17050113,South Fork Boise,Southwest,ID17050113SW021_02,NULL,NULL,0 to 20,NULL,0 to 20,NULL,0 to 15,NULL,0 to 10,NULL,0 to 10,NULL,0 to 20,NULL,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
2005STWFF006,South Fork Soldier Creek,17040220,Camas,Upper Snake,ID17040220SK012_03,NULL,NULL,0 to 20,NULL,0 to 20,NULL,0 to 15,NULL,0 to 10,NULL,0 to 10,NULL,0 to 20,NULL,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
2005STWFF007,Paradise Creek,17050113,South Fork Boise,Southwest,ID17050113SW020_02,NULL,NULL,0 to 20,NULL,0 to 20,NULL,0 to 15,NULL,0 to 10,NULL,0 to 10,NULL,0 to 20,NULL,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
2005STWFF008,Skunk Creek,17050113,South Fork Boise,Southwest,ID17050113SW021_02,NULL,NULL,0 to 20,NULL,0 to 20,NULL,0 to 15,NULL,0 to 10,NULL,0 to 10,NULL,0 to 20,NULL,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
2005STWFF009,Boardman Creek,17050113,South Fork Boise,Southwest,ID17050113SW017_03,NULL,NULL,0 to 20,NULL,0 to 20,NULL,0 to 15,NULL,0 to 10,NULL,0 to 10,NULL,0 to 20,NULL,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
2005STWFF010,Emma Creek,17050113,South Fork Boise,Southwest,ID17050113SW021_03,NULL,NULL,0 to 20,NULL,0 to 20,NULL,0 to 15,NULL,0 to 10,NULL,0 to 10,NULL,0 to 20,NULL,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
2005STWFF013,Muldoon Creek,17040221,Little Wood,Upper Snake,ID17040221SK014_04,NULL,NULL,0 to 20,NULL,0 to 20,NULL,0 to 15,NULL,0 to 10,NULL,0 to 10,NULL,0 to 20,NULL,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
2005STWFF014,Fifth Fork Rock Creek,17040212,Upper Snake-Rock,Upper Snake,ID17040212SK017_02,NULL,NULL,0 to 20,NULL,0 to 20,NULL,0 to 15,NULL,0 to 10,NULL,0 to 10,NULL,0 to 20,NULL,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
2005STWFF015,Edwards Creek,17040210,Raft,Upper Snake,ID17040210SK012_03,NULL,NULL,0 to 20,NULL,0 to 20,NULL,0 to 15,NULL,0 to 10,NULL,0 to 10,NULL,0 to 20,NULL,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
2005STWFF016,Raft River,17040210,Raft,Upper Snake,ID17040210SK010_04,NULL,NULL,0 to 20,NULL,0 to 20,NULL,0 to 15,NULL,0 to 10,NULL,0 to 10,NULL,0 to 20,NULL,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
2005STWFF017,North Cottonwood Creek,17040212,Upper Snake-Rock,Upper Snake,ID17040212SK014_03,NULL,NULL,0 to 20,NULL,0 to 20,NULL,0 to 15,NULL,0 to 10,NULL,0 to 10,NULL,0 to 20,NULL,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
2005STWFF018,South Fork Shoshone Creek,17040213,Salmon Falls,Upper Snake,ID17040213SK016_03,NULL,NULL,0 to 20,NULL,0 to 20,NULL,0 to 15,NULL,0 to 10,NULL,0 to 10,NULL,0 to 20,NULL,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
2005STWFF019,South Fork Shoshone Creek,17040213,Salmon Falls,Upper Snake,ID17040213SK016_02,NULL,NULL,0 to 20,NULL,0 to 20,NULL,0 to 15,NULL,0 to 10,NULL,0 to 10,NULL,0 to 20,NULL,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
2005STWFF020,McMullen Creek,17040212,Upper Snake-Rock,Upper Snake,ID17040212SK015_02,Glide/Pool,0,0 to 20,0,0 to 20,0,0 to 15,0,0 to 10,0,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
2006SBOIA001,Unnamed Stream,17050120,South Fork Payette,Southwest,ID17050120SW009_02,Glide/Pool,0,0 to 20,0,0 to 20,0,0 to 15,0,0 to 10,0,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
2006SBOIA002,Keithly Creek,17050124,Weiser,Southwest,ID17050124SW028_04,Glide/Pool,0,0 to 20,0,0 to 20,0,0 to 15,0,0 to 10,0,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
2006SBOIA003,Grimes Creek,17050112,Boise-Mores,Southwest,ID17050112SW013_05,Glide/Pool,0,0 to 20,0,0 to 20,0,0 to 15,0,0 to 10,0,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
2006SBOIA004,Squaw Creek,17050122,Payette,Southwest,ID17050122SW010_05,Glide/Pool,0,0 to 20,0,0 to 20,0,0 to 15,0,0 to 10,0,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
2006SBOIA005,Big Creek,17060206,Lower Middle Fork Salmon,Salmon,ID17060206SL003_04,Glide/Pool,0,0 to 20,0,0 to 20,0,0 to 15,0,0 to 10,0,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
2006SBOIA006,Unnamed Stream,17050113,South Fork Boise,Southwest,ID17050113SW012_02,Glide/Pool,0,0 to 20,0,0 to 20,0,0 to 15,0,0 to 10,0,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
2006SBOIA007,Malad River,17040220,Camas,Upper Snake,ID17040220SK022_02,Glide/Pool,0,0 to 20,0,0 to 20,0,0 to 15,0,0 to 10,0,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
