"","siteid","sitename","stream","source","lat","long","comid","siteclass","order","au","georef_ID305b_cycle","georef_notes","sed_tmdl","l4_code","l4_name","deq_region","blm_ecoregion","basin","huc4code","huc4name","source_sitetype","sampleid","year","sample_date","bankfull_width_m","bankfull_width_category","pct_fine","pct_fine_fraction","sample_FSBI","SMI2","SMI2_benchmark","BURP_sitescore","OE","OE_benchmark","OE_model","framework_fines_ref_benchmark","framework_FSBI_ref_benchmark","framework_SME75_benchmark","blm_fines_ref_benchmark","has_both"
"6029","1998SIDFA122","1998SIDFA122","Alder Creek","DEQ BURP",44.804656,-114.263357,23480475,"Mountains","2","ID17060201SL003_02",2022,NA,"N","16k","Southern Forested Mountains","IDF","NorthernRockies","Salmon",17060201,"Upper Salmon","Other","1998SIDFA122","1998",NA,3.53333333333333,"< 10 m",8.43,"< 2.5 mm",140,74,52,2.67,NA,NA,NA,28.3,145,54,29,"Y"
"6030","2013SIDFA004","2013SIDFA004","West Camas Creek","DEQ BURP",44.471566,-112.02411,23223206,"Mountains","3","ID17040214SK013_03",2022,NA,"N","17e","Barren Mountains","IDF","NorthernRockies","Upper Snake",17040214,"Beaver-Camas","","2013SIDFA004","2013",NA,5.3,"< 10 m",7.47,"< 2.5 mm",65,56,52,1.67,NA,NA,NA,23.6,145,69,29,"Y"
"6031","1998SIDFA135","1998SIDFA135","Champion Creek","DEQ BURP",44.016471,-114.770157,23480171,"Mountains","3","ID17060201SL086_03",2022,NA,"N","16g","High Glacial Drift-Filled Valleys","IDF","NorthernRockies","Salmon",17060201,"Upper Salmon","Other","1998SIDFA135","1998",NA,3.13333333333333,"< 10 m",23.61,"< 2.5 mm",170,59,52,1.67,NA,NA,NA,23.6,145,69,29,"Y"
"6032","1999SBOIA004","1999SBOIA004","Willow Creek","DEQ BURP",43.535653,-115.811447,23386223,"PPBV","3","ID17050113SW002a_03",2022,NA,"N","16f","Foothill Shrublands-Grasslands","BOI","NorthernRockies","Southwest",17050113,"South Fork Boise","Other","1999SBOIA004","1999",NA,6.46666666666667,"< 10 m",24.39,"< 2.5 mm",75,79,54,2.67,NA,NA,NA,23.6,20,68,29,"Y"
"6033","2012SBOIA031","2012SBOIA031","East Fork South Fork Salmon River","DEQ BURP",44.933619,-115.336452,23551760,"Mountains","3","ID17060208SL023_03",2022,NA,"N","16k","Southern Forested Mountains","BOI","NorthernRockies","Salmon",17060208,"South Fork Salmon","","2012SBOIA031","2012",NA,7.23333333333333,"< 10 m",4.43,"< 2.5 mm",205,78,52,2,NA,NA,NA,23.6,145,69,29,"Y"
"6034","2001STWFA014","2001STWFA014","South Fork Soldier Creek","DEQ BURP",43.497538,-114.836593,23263138,"Mountains","3","ID17040220SK012_03",2022,NA,"N","16k","Southern Forested Mountains","TWF","NorthernRockies","Upper Snake",17040220,"Camas","Other","2001STWFA014","2001",NA,6.93333333333333,"< 10 m",11.79,"< 2.5 mm",250,84,52,2.5,NA,NA,NA,23.6,145,69,29,"Y"
"6035","2006SBOIA033","2006SBOIA033","Rattlesnake Creek","DEQ BURP",43.588206,-115.699899,23387301,"Mountains","3","ID17050113SW033_03",2022,NA,"N","16k","Southern Forested Mountains","BOI","NorthernRockies","Southwest",17050113,"South Fork Boise","Other","2006SBOIA033","2006",NA,6.23333333333333,"< 10 m",27.42,"< 2.5 mm",120,49,52,2,NA,NA,NA,23.6,145,69,29,"Y"
"6036","631","110-07-I","Thompson","USFS-PIBO",44.256121,-114.515555,23478663,"Mountains","3","ID17060201SL028_03",2022,NA,"N","16d","Dry Partly Wooded Mountains","IRO","NorthernRockies","Salmon",17060201,"Upper Salmon","Managed","8032","2014",2014-07-21,6.1,"< 10 m",0.94,"< 2 mm",220,NA,52,NA,0.990827,0.78,"USFS-PIBO",23.6,145,69,29,"Y"
"6037","2006SBOIA035","2006SBOIA035","Fall Creek","DEQ BURP",43.500714,-115.416987,23387267,"Mountains","3","ID17050113SW031_03",2022,NA,"N","16k","Southern Forested Mountains","BOI","NorthernRockies","Southwest",17050113,"South Fork Boise","Other","2006SBOIA035","2006",NA,8.53333333333333,"< 10 m",27.98,"< 2.5 mm",165,71,52,2.33,NA,NA,NA,23.6,145,69,29,"Y"
"6038","1997STWFA003","1997STWFA003","Little Cottonwood Creek","DEQ BURP",43.475779,-113.587009,23163217,"PPBV","1","ID17040209SK013_02",2022,NA,"N","16f","Foothill Shrublands-Grasslands","TWF","NorthernRockies","Upper Snake",17040218,"Big Lost","","1997STWFA003","1997",NA,0.966666666666667,"< 10 m",54.76,"< 2.5 mm",NA,NA,54,NA,NA,NA,NA,39.5,20,72,29,"N"
"6039","2016SIDFA042","2016SIDFA042","Hughes Creek","DEQ BURP",45.518795,-114.032284,23504052,"Mountains","3","ID17060203SL081_03",2022,NA,"N","16i","South Clearwater Forested Mountains","IDF","NorthernRockies","Salmon",17060203,"Middle Salmon-Panther","","2016SIDFA042","2016",NA,4.66666666666667,"< 10 m",22.5,"< 2.5 mm",180,64,52,2.33,NA,NA,NA,23.6,145,69,29,"Y"
"6040","2001STWFA063","2001STWFA063","East Fork Fish Creek","DEQ BURP",43.449537,-113.780192,23268048,"PPBV","3","ID17040221SK008_03",2022,NA,"Y","16f","Foothill Shrublands-Grasslands","TWF","NorthernRockies","Upper Snake",17040221,"Little Wood","Other","2001STWFA063","2001",NA,2.93333333333333,"< 10 m",34.21,"< 2.5 mm",75,75,54,2,NA,NA,NA,23.6,20,68,29,"Y"
"6041","448","089-08-I","Horse","USFS-PIBO",45.485688,-114.534673,23541258,"Mountains","3","ID17060207SL044_03",2022,NA,"N","16i","South Clearwater Forested Mountains","LRO","NorthernRockies","Salmon",17060207,"Middle Salmon-Chamberlain","Managed","3908","2007",2007-08-07,7.03,"< 10 m",16.81,"< 2 mm",145,NA,52,NA,0.611,0.78,"USFS-PIBO",23.6,145,69,29,"Y"
"6042","CH-TR-1300","CH-TR-1300","EAST FORK SALMON RIVER","BLM",44.077453,-114.456846,23479639,"Mountains","4","ID17060201SL103_04",2022,NA,"N","16d","Dry Partly Wooded Mountains","IRO","NorthernRockies","Salmon",17060201,"Upper Salmon",NA,NA,"2019",2019-09-09,0,"< 10 m",0,"< 2 mm",NA,NA,52,NA,NA,NA,"",18.2,145,57,29,"N"
"6043","1998STWFA080","1998STWFA080","Placer Creek","DEQ BURP",43.629802,-114.62064,23253879,"Mountains","3","ID17040219SK024_03",2022,NA,"N","16k","Southern Forested Mountains","TWF","NorthernRockies","Upper Snake",17040219,"Big Wood","Reference","1998STWFA080","1998",NA,2.76666666666667,"< 10 m",25.67,"< 2.5 mm",225,80,52,3,NA,NA,NA,23.6,145,69,29,"Y"
"6044","2006SBOIA042","2006SBOIA042","South Fork Salmon River","DEQ BURP",44.537042,-115.689038,23551478,"Mountains","3","ID17060208SL010_03",2022,NA,"Y","16k","Southern Forested Mountains","BOI","NorthernRockies","Salmon",17060208,"South Fork Salmon","Other","2006SBOIA042","2006",NA,9.86666666666667,"< 10 m",15.85,"< 2.5 mm",205,73,52,3,NA,NA,NA,23.6,145,69,29,"Y"
"6045","672","114-11-I","Sheep","USFS-PIBO",44.941494,-114.733585,23532821,"Mountains","3","ID17060206SL019_03",2022,NA,"N","16j","Hot Dry Canyons","BRO/IRO","NorthernRockies","Salmon",17060206,"Lower Middle Fork Salmon","Managed","8041","2014",2014-09-11,8.74,"< 10 m",6.48,"< 2 mm",120,NA,52,NA,0.631656,0.78,"USFS-PIBO",23.6,145,69,29,"Y"
"6046","2016SIDFA046","2016SIDFA046","Horse Creek","DEQ BURP",45.503861,-114.462108,23541272,"Mountains","3","ID17060207SL044_03",2022,NA,"N","16i","South Clearwater Forested Mountains","IDF","NorthernRockies","Salmon",17060207,"Middle Salmon-Chamberlain","","2016SIDFA046","2016",NA,4.86666666666667,"< 10 m",14.04,"< 2.5 mm",155,41,52,1.67,NA,NA,NA,23.6,145,69,29,"Y"
"6047","1993STWFA040","1993STWFA040","Prairie Creek","DEQ BURP",43.814728,-114.60272,23251593,"Mountains","3","ID17040219SK020_03",2022,NA,"N","16k","Southern Forested Mountains","TWF","NorthernRockies","Upper Snake",17040219,"Big Wood","","1993STWFA040","1993",NA,0,"< 10 m",13.44,"< 2.5 mm",NA,NA,52,NA,NA,NA,NA,23.6,145,69,29,"N"
"6048","2021SSTOA039","2021SSTOA039","Anderson Creek","DEQ BURP",44.109555,-115.914465,24164083,"Mountains","3","ID17050121SW002_03",2022,NA,"N","16k","Southern Forested Mountains","STO","NorthernRockies","Southwest",17050121,"Middle Fork Payette","","2021SSTOA039","2021",NA,7.5,"< 10 m",8.47,"< 2.5 mm",165,55,52,2.67,NA,NA,NA,23.6,145,69,29,"Y"
"6049","1384","104-03-I","S.F. Lime","USFS-PIBO",43.449348,-115.125832,23386503,"Mountains","3","ID17050113SW011_03",2022,NA,"N","16k","Southern Forested Mountains","BRO","NorthernRockies","Southwest",17050113,"South Fork Boise","Managed","1911","2005",2005-06-16,7.43,"< 10 m",12.73,"< 2 mm",180,NA,52,NA,0.76,0.78,"USFS-PIBO",23.6,145,69,29,"Y"
"6050","1385","104-09-I","N.F. Lime","USFS-PIBO",43.469225,-115.132227,23386559,"Mountains","3","ID17050113SW010_03",2022,NA,"N","16k","Southern Forested Mountains","BRO","NorthernRockies","Southwest",17050113,"South Fork Boise","Managed","1912","2005",2005-06-18,4.93,"< 10 m",6.67,"< 2 mm",135,NA,52,NA,0.791,0.78,"USFS-PIBO",23.6,145,69,29,"Y"
"6051","841","129-12-I","M.F. Weiser","USFS-PIBO",44.714508,-116.222064,24184310,"Mountains","3","ID17050124SW014_03a",2022,NA,"N","16k","Southern Forested Mountains","BRO","NorthernRockies","Southwest",17050124,"Weiser","Managed","3950","2007",2007-08-09,7.96,"< 10 m",8.16,"< 2 mm",180,NA,52,NA,1.095,0.78,"USFS-PIBO",23.6,145,69,29,"Y"
"6052","1998STWFA049","1998STWFA049","Cove Creek","DEQ BURP",43.636225,-114.201833,23251265,"Mountains","3","ID17040219SK011_03",2022,NA,"N","16d","Dry Partly Wooded Mountains","TWF","NorthernRockies","Upper Snake",17040219,"Big Wood","Other","1998STWFA049","1998",NA,4.16666666666667,"< 10 m",22.35,"< 2.5 mm",100,46,52,1,NA,NA,NA,23.6,145,69,29,"Y"
"6053","2001SCDAA007","2001SCDAA007","Trail Creek","DEQ BURP",48.551646,-116.360474,22905055,"Mountains","3","ID17010104PN026_03",2022,NA,"N","15q","Purcell-Cabinet-North Bitterroot Mountains","CDA","NorthernRockies","Panhandle",17010104,"Lower Kootenai","Other","2001SCDAA007","2001",NA,7.28333333333333,"< 10 m",21.57,"< 2.5 mm",155,42,52,1.33,NA,NA,NA,23.6,145,69,29,"Y"
"6054","2021STWFA007","2021STWFA007","South Fork Soldier Creek","DEQ BURP",43.497493,-114.83755,23263138,"Mountains","3","ID17040220SK012_03",2022,NA,"N","16k","Southern Forested Mountains","TWF","NorthernRockies","Upper Snake",17040220,"Camas","","2021STWFA007","2021",NA,4.63333333333333,"< 10 m",13.51,"< 2.5 mm",200,76,52,2.33,NA,NA,NA,23.6,145,69,29,"Y"
"6055","2006SBOIA053","2006SBOIA053","Smith Creek","DEQ BURP",45.244996,-115.536745,23552228,"Mountains","3","ID17060208SL001_03",2022,NA,"N","16j","Hot Dry Canyons","BOI","NorthernRockies","Salmon",17060208,"South Fork Salmon","Other","2006SBOIA053","2006",NA,3.56666666666667,"< 10 m",17.91,"< 2.5 mm",135,78,52,2.33,NA,NA,NA,23.6,145,69,29,"Y"
"6056","2017STWFA019","2017STWFA019","Copper Creek","DEQ BURP",43.617564,-113.936537,23267190,"Mountains","3","ID17040221SK014_03",2022,NA,"N","16d","Dry Partly Wooded Mountains","TWF","NorthernRockies","Upper Snake",17040221,"Little Wood","","2017STWFA019","2017",NA,6.05,"< 10 m",3.59,"< 2.5 mm",170,65,52,2.33,NA,NA,NA,23.6,145,69,29,"Y"
"6057","2119","106-07-I","Smith","USFS-PIBO",43.56239,-115.527169,23387447,"Mountains","3","ID17050113SW032_03",2022,NA,"N","16k","Southern Forested Mountains","BRO","NorthernRockies","Southwest",17050113,"South Fork Boise","Managed","6717","2012",2012-08-04,6.48,"< 10 m",18.18,"< 2 mm",140,NA,52,NA,0.58542,0.78,"USFS-PIBO",23.6,145,69,29,"Y"
"6058","2017","112-03-I","S.F. Camas","USFS-PIBO",44.717812,-114.518594,23532851,"Mountains","3","ID17060206SL029_03",2022,NA,"N","16k","Southern Forested Mountains","BRO/IRO","NorthernRockies","Salmon",17060206,"Lower Middle Fork Salmon","Reference","9323","2016",2016-08-11,6.66,"< 10 m",13.86,"< 2 mm",165,NA,52,NA,1.287412,0.78,"USFS-PIBO",23.6,145,69,29,"Y"
"6059","2011STWFA012","2011STWFA012","South Fork Muldoon Creek","DEQ BURP",43.481782,-113.968879,23267102,"PPBV","4","ID17040221SK015_04",2022,NA,"N","16f","Foothill Shrublands-Grasslands","TWF","NorthernRockies","Upper Snake",17040221,"Little Wood","","2011STWFA012","2011",NA,3.55,"< 10 m",5.02,"< 2.5 mm",10,66,54,2.33,NA,NA,NA,18.2,20,53,29,"Y"
"6060","2006SBOIA058","2006SBOIA058","Twentymile Creek","DEQ BURP",45.1345,-115.980907,24177645,"Mountains","3","ID17050123SW020_03",2022,NA,"N","16k","Southern Forested Mountains","BOI","NorthernRockies","Southwest",17050123,"North Fork Payette","Reference","2006SBOIA058","2006",NA,9.93333333333333,"< 10 m",17.72,"< 2.5 mm",145,78,52,2.33,NA,NA,NA,23.6,145,69,29,"Y"
"6061","670","114-04-I","Brush","USFS-PIBO",44.959981,-114.791726,23532351,"Mountains","3","ID17060206SL018_03",2022,NA,"N","16k","Southern Forested Mountains","BRO/IRO","NorthernRockies","Salmon",17060206,"Lower Middle Fork Salmon","Managed","931","2004",2004-08-11,6.28,"< 10 m",36.36,"< 2 mm",200,NA,52,NA,1.018,0.78,"USFS-PIBO",23.6,145,69,29,"Y"
"6062","2002SIDFA044","2002SIDFA044","Sage Creek","DEQ BURP",45.411514,-114.092589,23506042,"Mountains","3","ID17060203SL032_03",2022,NA,"N","16i","South Clearwater Forested Mountains","IDF","NorthernRockies","Salmon",17060203,"Middle Salmon-Panther","Stress","2002SIDFA044","2002",NA,1.74,"< 10 m",5.26,"< 2.5 mm",135,70,52,2.5,NA,NA,NA,23.6,145,69,29,"Y"
"6063","717","117-05-I","Cache","USFS-PIBO",44.344694,-115.418868,23519407,"Mountains","3","ID17060205SL016_03",2022,NA,"N","16k","Southern Forested Mountains","BRO/IRO","NorthernRockies","Salmon",17060205,"Upper Middle Fork Salmon","Managed","8059","2014",2014-08-17,6.12,"< 10 m",2.86,"< 2 mm",135,NA,52,NA,0.849218,0.78,"USFS-PIBO",23.6,145,69,29,"Y"
"6064","630","110-05-I","Slate","USFS-PIBO",44.253396,-114.564609,23479447,"Mountains","3","ID17060201SL099_03",2022,NA,"N","16d","Dry Partly Wooded Mountains","IRO","NorthernRockies","Salmon",17060201,"Upper Salmon","Managed","4969","2009",2009-07-25,5.21,"< 10 m",3.7,"< 2 mm",135,NA,52,NA,0.848,0.78,"USFS-PIBO",23.6,145,69,29,"Y"
"6065","2008SLEWA063","2008SLEWA063","Jim Brown Creek","DEQ BURP",46.347049,-115.781397,23606786,"Mountains","3","ID17060306CL031_03",2022,NA,"N","15i","Clearwater Mountains and Breaks","LEW","NorthernRockies","Clearwater",17060306,"Clearwater","","2008SLEWA063","2008",NA,9.6,"< 10 m",19.89,"< 2.5 mm",105,69,52,2.5,NA,NA,NA,23.6,145,69,29,"Y"
"6066","1543","109-04-I","Champion","USFS-PIBO",44.014222,-114.786669,23480171,"Mountains","3","ID17060201SL086_03",2022,NA,"N","16g","High Glacial Drift-Filled Valleys","IRO","NorthernRockies","Salmon",17060201,"Upper Salmon","Managed","8713","2015",2015-08-01,5.79,"< 10 m",11.22,"< 2 mm",150,NA,52,NA,0.889115,0.78,"USFS-PIBO",23.6,145,69,29,"Y"
"6067","742","119-05-IS","Trapper","USFS-PIBO",44.801721,-115.490998,23551694,"Mountains","3","ID17060208SL027_03",2022,NA,"N","16k","Southern Forested Mountains","BRO","NorthernRockies","Salmon",17060208,"South Fork Salmon","Managed","8065","2014",2014-08-04,7.37,"< 10 m",21.1,"< 2 mm",190,NA,52,NA,1.036714,0.78,"USFS-PIBO",23.6,145,69,29,"Y"
"6068","1545","113-11-I","Big Ramey","USFS-PIBO",45.183293,-115.163397,23532011,"Mountains","3","ID17060206SL007_03",2022,NA,"N","16k","Southern Forested Mountains","BRO/IRO","NorthernRockies","Salmon",17060206,"Lower Middle Fork Salmon","Reference","8715","2015",2015-09-10,6.53,"< 10 m",1.94,"< 2 mm",255,NA,52,NA,0.822294,0.78,"USFS-PIBO",23.6,145,69,29,"Y"
"6069","620","109-14-I","Alpine","USFS-PIBO",43.906542,-114.926776,23480303,"Mountains","3","ID17060201SL080_03",2022,NA,"N","16k","Southern Forested Mountains","IRO","NorthernRockies","Salmon",17060201,"Upper Salmon","Reference","1938","2005",2005-07-16,6.8,"< 10 m",2.94,"< 2 mm",100,NA,52,NA,0.936,0.78,"USFS-PIBO",23.6,145,69,29,"Y"
"6070","1823","077-07-I","Squaw","USFS-PIBO",46.520199,-114.867059,23588822,"Mountains","3","ID17060303CL045_03",2022,NA,"N","16c","Lochsa-Selway-Clearwater Canyons","LRO","NorthernRockies","Clearwater",17060303,"Lochsa","Managed","3997","2007",2007-08-24,8.01,"< 10 m",3.81,"< 2 mm",220,NA,52,NA,1.029,0.78,"USFS-PIBO",23.6,145,69,29,"Y"
"6071","MN-LS-1058","MN-LS-1058","AMERICAN RIVER","BLM",45.881553,-115.4447,23597821,"Mountains","3","ID17060305CL055_03",2022,NA,"N","16i","South Clearwater Forested Mountains","LRO","NorthernRockies","Clearwater",17060305,"South Fork Clearwater",NA,"172499","2019",2019-08-24,7.05,"< 10 m",1,"< 2 mm",45,NA,52,NA,0.5411783,0.63,"ColumbiaRiverBasin_PIBO",23.6,145,69,29,"Y"
"6072","1384","104-03-I","S.F. Lime","USFS-PIBO",43.449348,-115.125832,23386503,"Mountains","3","ID17050113SW011_03",2022,NA,"N","16k","Southern Forested Mountains","BRO","NorthernRockies","Southwest",17050113,"South Fork Boise","Managed","5470","2010",2010-07-10,5.82,"< 10 m",14.29,"< 2 mm",75,NA,52,NA,0.570108,0.78,"USFS-PIBO",23.6,145,69,29,"Y"
"6073","MN-LS-1063","MN-LS-1063","Wet Creek","BLM",44.1155877,-113.3877844,23233259,"PPBV","3","ID17040217SK024_03",2022,NA,"Y","17aa","Dry Intermontane Sagebrush Valleys","IRO","NorthernRockies","Upper Snake",17040217,"Little Lost",NA,"210576","2022",2022-05-24,4.02,"< 10 m",22.4,"< 2 mm",NA,NA,54,NA,0.649169,0.72,"Westwide2018_OtherEcoregions",23.6,20,68,29,"N"
"6074","1998SCDAA020","1998SCDAA020","South Fork Coeur d'Alene River","DEQ BURP",47.472412,-115.921488,23002184,"Mountains","3","ID17010302PN001_03a",2022,NA,"Y","15o","Coeur d Alene Metasedimentary Zone","CDA","NorthernRockies","Panhandle",17010302,"South Fork Coeur d Alene","Stress","1998SCDAA020","1998",NA,8.38333333333333,"< 10 m",1.07,"< 2.5 mm",80,36,52,1,NA,NA,NA,23.6,145,69,29,"Y"
"6075","1994SIDFA006","1994SIDFA006","Targhee Creek","DEQ BURP",44.666731,-111.318359,24460242,"Mountains","3","ID17040202SK034_03",2022,NA,"N","17e","Barren Mountains","IDF","NorthernRockies","Upper Snake",17040202,"Upper Henrys","","1994SIDFA006","1994",NA,9.83333333333333,"< 10 m",15.69,"< 2.5 mm",NA,NA,52,NA,NA,NA,NA,23.6,145,69,29,"N"
"6076","2007SLEWA002","2007SLEWA002","Pilot Creek","DEQ BURP",45.914282,-115.653727,23598167,"Mountains","3","ID17060305CL071_03",2022,NA,"N","16i","South Clearwater Forested Mountains","LEW","NorthernRockies","Clearwater",17060305,"South Fork Clearwater","Other","2007SLEWA002","2007",NA,4.3,"< 10 m",19.08,"< 2.5 mm",NA,NA,52,NA,NA,NA,NA,23.6,145,69,29,"N"
"6077","1388","108-06-I","Big Boulder","USFS-PIBO",44.127486,-114.49862,23479595,"Mountains","3","ID17060201SL105_03",2022,NA,"N","16d","Dry Partly Wooded Mountains","IRO","NorthernRockies","Salmon",17060201,"Upper Salmon","Managed","5476","2010",2010-07-22,7.28,"< 10 m",8.25,"< 2 mm",190,NA,52,NA,1.103087,0.78,"USFS-PIBO",23.6,145,69,29,"Y"
"6078","607","109-07-IS","Salmon","USFS-PIBO",43.883304,-114.763081,23479299,"Mountains","3","ID17060201SL081_03",2022,NA,"N","16g","High Glacial Drift-Filled Valleys","IRO","NorthernRockies","Salmon",17060201,"Upper Salmon","Managed","4018","2007",2007-08-24,4.3,"< 10 m",0,"< 2 mm",200,NA,52,NA,1.181,0.78,"USFS-PIBO",23.6,145,69,29,"Y"
"6079","2002SBOIA006","2002SBOIA006","Twentymile Creek","DEQ BURP",45.132046,-115.965036,24177645,"Mountains","3","ID17050123SW020_03",2022,NA,"N","16k","Southern Forested Mountains","BOI","NorthernRockies","Southwest",17050123,"North Fork Payette","Reference","2002SBOIA006","2002",NA,7.63333333333333,"< 10 m",40.61,"< 2.5 mm",115,57,52,2,NA,NA,NA,23.6,145,69,29,"Y"
"6080","2016SLEWA050","2016SLEWA050","Lake Creek","DEQ BURP",45.368599,-116.222849,23560681,"Mountains","3","ID17060209SL020_03",2022,NA,"N","16k","Southern Forested Mountains","LEW","NorthernRockies","Salmon",17060209,"Lower Salmon","","2016SLEWA050","2016",NA,7.86666666666667,"< 10 m",5.95,"< 2.5 mm",150,75,52,2.33,NA,NA,NA,23.6,145,69,29,"Y"
"6081","1997SLEWA006","1997SLEWA006","Van Buren Creek","DEQ BURP",45.536948,-116.091666,23560611,"Mountains","3","ID17060209SL039_03",2022,NA,"N","16i","South Clearwater Forested Mountains","LEW","NorthernRockies","Salmon",17060209,"Lower Salmon","","1997SLEWA006","1997",NA,8.03333333333333,"< 10 m",41.03,"< 2.5 mm",NA,NA,52,NA,NA,NA,NA,23.6,145,69,29,"N"
"6082","1394","108-15-IK","West Pass","USFS-PIBO",43.961995,-114.451608,23479779,"Mountains","3","ID17060201SL114_03",2022,NA,"N","16d","Dry Partly Wooded Mountains","IRO","NorthernRockies","Salmon",17060201,"Upper Salmon","Managed","5484","2010",2010-07-27,7.96,"< 10 m",4.55,"< 2 mm",125,NA,52,NA,0.95497,0.78,"USFS-PIBO",23.6,145,69,29,"Y"
"6083","1560","108-17-I","East Pass","USFS-PIBO",44.073894,-114.246814,23479843,"Mountains","3","ID17060201SL119_03",2022,NA,"N","16d","Dry Partly Wooded Mountains","IRO","NorthernRockies","Salmon",17060201,"Upper Salmon","Managed","5485","2010",2010-07-21,6.31,"< 10 m",18.75,"< 2 mm",110,NA,52,NA,0.878365,0.78,"USFS-PIBO",23.6,145,69,29,"Y"
"6084","1999SBOIA001","1999SBOIA001","Anderson Creek","DEQ BURP",44.102898,-115.931795,24164081,"Mountains","3","ID17050121SW002_03",2022,NA,"N","16k","Southern Forested Mountains","BOI","NorthernRockies","Southwest",17050121,"Middle Fork Payette","Other","1999SBOIA001","1999",NA,2.56666666666667,"< 10 m",9.09,"< 2.5 mm",80,43,52,1.33,NA,NA,NA,23.6,145,69,29,"Y"
"6085","1395","109-03-I","Pole","USFS-PIBO",43.909736,-114.756088,23480237,"Mountains","3","ID17060201SL085_03",2022,NA,"N","16g","High Glacial Drift-Filled Valleys","IRO","NorthernRockies","Salmon",17060201,"Upper Salmon","Managed","5488","2010",2010-08-05,5.04,"< 10 m",4.42,"< 2 mm",135,NA,52,NA,0.81265,0.78,"USFS-PIBO",23.6,145,69,29,"Y"
"6086","2021SBOIA021","2021SBOIA021","North Fork Lime Creek","DEQ BURP",43.456751,-115.135419,23386557,"Mountains","3","ID17050113SW010_03",2022,NA,"N","16k","Southern Forested Mountains","BOI","NorthernRockies","Southwest",17050113,"South Fork Boise","","2021SBOIA021","2021",NA,4.26666666666667,"< 10 m",9.8,"< 2.5 mm",115,52,52,2.33,NA,NA,NA,23.6,145,69,29,"Y"
"6087","1398","109-05-I","Fourth Of July","USFS-PIBO",44.04052,-114.762638,23479327,"Mountains","3","ID17060201SL087_03",2022,NA,"N","16k","Southern Forested Mountains","IRO","NorthernRockies","Salmon",17060201,"Upper Salmon","Managed","5492","2010",2010-08-08,6,"< 10 m",11,"< 2 mm",195,NA,52,NA,0.952354,0.78,"USFS-PIBO",23.6,145,69,29,"Y"
"6088","2731","521-08-I","Skookum","USFS-PIBO",47.735813,-116.469312,24373664,"Mountains","3","ID17010301PN038_03",2022,NA,"N","15o","Coeur d Alene Metasedimentary Zone","CRO","NorthernRockies","Panhandle",17010301,"Upper Coeur d Alene","Managed","8228","2014",2014-07-01,8.1,"< 10 m",3.12,"< 2 mm",180,NA,52,NA,1.230116,0.78,"USFS-PIBO",23.6,145,69,29,"Y"
"6089","2532","514-04-I","Red 4","USFS-PIBO",45.751434,-115.266477,23597767,"Mountains","3","ID17060305CL045_03",2022,NA,"N","16i","South Clearwater Forested Mountains","LRO","NorthernRockies","Clearwater",17060305,"South Fork Clearwater","Managed","4030","2007",2007-09-19,9.51,"< 10 m",29.09,"< 2 mm",175,NA,52,NA,0.436,0.78,"USFS-PIBO",23.6,145,69,29,"Y"
