"","siteid","sitename","stream","source","lat","long","comid","au","order","georef_ID305b_cycle","georef_notes","sed_tmdl","siteclass","l4_code","l4_name","deq_region","blm_ecoregion","basin","huc4code","huc4name","source_sitetype","AIM_OE_model","AIM_Evaluation_ID"
"9267","2010SDEQA183","2010SDEQA183","Queen Creek","DEQ BURP",45.414684,-115.067928,23540930,"ID17060207SL021_02","2","2022",NA,"N","Mountains","16k","Southern Forested Mountains","DEQ","NorthernRockies","Salmon",17060207,"Middle Salmon-Chamberlain","",NA,NA
"9268","2010SDEQA1833","2010SDEQA1833","Three Creek","DEQ BURP",42.086651,-115.16063,23284695,"ID17050102SW031_03","3","2022",NA,"Y","PPBV","80a","Dissected High Lava Plateau","DEQ","NorthernXericBasin","Southwest",17050102,"Bruneau","",NA,NA
"9269","2010SDEQA184","2010SDEQA184","Hot Creek","DEQ BURP",42.014372,-114.436647,23196206,"ID17040213SK012_03A","3","2022",NA,"N","PPBV","80a","Dissected High Lava Plateau","DEQ","NorthernXericBasin","Upper Snake",17040213,"Salmon Falls","",NA,NA
"9270","2010SDEQA185","2010SDEQA185","East Fork Rock Creek","DEQ BURP",42.568392,-112.813547,23163089,"ID17040209SK010_03","3","2022",NA,"Y","PPBV","80i","Sagebrush Steppe Valleys","DEQ","NorthernXericBasin","Upper Snake",17040209,"Lake Walcott","",NA,NA
"9271","2010SDEQA1859","2010SDEQA1859","Big Smoky Creek","DEQ BURP",43.6027,-114.911493,23386803,"ID17050113SW018_05","5","2022",NA,"N","Mountains","16k","Southern Forested Mountains","DEQ","NorthernRockies","Southwest",17050113,"South Fork Boise","",NA,NA
"9272","2010SDEQA186","2010SDEQA186","Unnamed Stream","DEQ BURP",46.295512,-116.672477,23609720,"ID17060306CL011_02","1","2022",NA,"N","Foothills","15j","Lower Clearwater Canyons","DEQ","NorthernRockies","Clearwater",17060306,"Clearwater","",NA,NA
"9273","2010SDEQA187","2010SDEQA187","Mill Creek","DEQ BURP",43.222323,-111.780387,23149018,"ID17040205SK012_03","3","2022",NA,"Y","PPBV","80i","Sagebrush Steppe Valleys","DEQ","NorthernXericBasin","Upper Snake",17040205,"Willow","",NA,NA
"9274","2010SDEQA188","2010SDEQA188","Goose Creek","DEQ BURP",42.132321,-114.255355,23185023,"ID17040211SK008_02","1","2022",NA,"N","PPBV","80b","Semiarid Hills and Low Mountains","DEQ","NorthernXericBasin","Upper Snake",17040211,"Goose","",NA,NA
"9275","2010SDEQA189","2010SDEQA189","Little Fish Creek","DEQ BURP",43.431601,-114.003078,23267000,"ID17040221SK011_03","3","2022",NA,"N","PPBV","16f","Foothill Shrublands-Grasslands","DEQ","NorthernRockies","Upper Snake",17040221,"Little Wood","",NA,NA
"9276","2010SDEQA190","2010SDEQA190","Little Wood River","DEQ BURP",43.693389,-114.025941,23267264,"ID17040221SK020_03","3","2022",NA,"N","Mountains","16d","Dry Partly Wooded Mountains","DEQ","NorthernRockies","Upper Snake",17040221,"Little Wood","",NA,NA
"9277","2010SDEQA191","2010SDEQA191","Spring Creek","DEQ BURP",43.346404,-114.279034,23253455,"ID17040219SK004_02","1","2022",NA,"N","PPBV","12c","Camas Prairie","DEQ","NorthernXericBasin","Upper Snake",17040219,"Big Wood","",NA,NA
"9278","2010SDEQA1915","2010SDEQA1915","Big Cottonwood Creek","DEQ BURP",42.279791,-114.029964,23185149,"ID17040211SK001_03","3","2022",NA,"N","PPBV","80b","Semiarid Hills and Low Mountains","DEQ","NorthernXericBasin","Upper Snake",17040212,"Upper Snake-Rock","",NA,NA
"9279","2010SDEQA192","2010SDEQA192","East Fork Threemile Creek","DEQ BURP",43.387818,-114.880284,23263398,"ID17040220SK013_03","3","2022",NA,"N","PPBV","12c","Camas Prairie","DEQ","NorthernXericBasin","Upper Snake",17040220,"Camas","",NA,NA
"9280","2010SDEQA193","2010SDEQA193","Cassia Creek","DEQ BURP",42.34477,-113.355762,23174115,"ID17040210SK003_04","4","2022",NA,"Y","PPBV","80h","Saltbush-Dominated Valleys","DEQ","NorthernXericBasin","Upper Snake",17040210,"Raft","",NA,NA
"9281","2010SDEQA194","2010SDEQA194","Trail Creek","DEQ BURP",43.682376,-114.358228,23251331,"ID17040219SK013_04","4","2022",NA,"N","Mountains","16d","Dry Partly Wooded Mountains","DEQ","NorthernRockies","Upper Snake",17040219,"Big Wood","",NA,NA
"9282","2010SDEQA1941","2010SDEQA1941","Slug Creek","DEQ BURP",42.745108,-111.397402,24479295,"ID17040207SK012_04","4","2022",NA,"Y","PPBV","17n","Cold Valleys","DEQ","NorthernRockies","Upper Snake",17040207,"Blackfoot","",NA,NA
"9283","2010SDEQA1949","2010SDEQA1949","Targhee Creek","DEQ BURP",44.645639,-111.350361,24460236,"ID17040202SK034_03","3","2022",NA,"N","Foothills","17j","Yellowstone Plateau","DEQ","NorthernRockies","Upper Snake",17040202,"Upper Henrys","",NA,NA
"9284","2010SDEQA195","2010SDEQA195","Musselshell Creek","DEQ BURP",46.338921,-115.784415,23606780,"ID17060306CL032_03","3","2022",NA,"N","Mountains","15i","Clearwater Mountains and Breaks","DEQ","NorthernRockies","Clearwater",17060306,"Clearwater","",NA,NA
"9285","2010SDEQA196","2010SDEQA196","Cow Creek","DEQ BURP",43.304042,-115.027609,23262846,"ID17040220SK018_04","4","2022",NA,"Y","PPBV","12c","Camas Prairie","DEQ","NorthernXericBasin","Upper Snake",17040220,"Camas","",NA,NA
"9286","2010SDEQA1967","2010SDEQA1967","Crane Creek","DEQ BURP",43.154258,-111.693947,23148562,"ID17040205SK014_03","3","2022",NA,"Y","PPBV","80i","Sagebrush Steppe Valleys","DEQ","NorthernXericBasin","Upper Snake",17040205,"Willow","",NA,NA
"9287","2010SDEQA197","2010SDEQA197","Cedar Creek","DEQ BURP",42.301428,-114.811547,23195964,"ID17040213SK000_04","4","2022",NA,"Y","PPBV","80a","Dissected High Lava Plateau","DEQ","NorthernXericBasin","Upper Snake",17040213,"Salmon Falls","",NA,NA
"9288","2010SDEQA198","2010SDEQA198","Big Cottonwood Creek","DEQ BURP",42.432686,-114.099941,24495044,"ID17040212SK025_02","2","2022",NA,"N","PPBV","12i","Magic Valley","DEQ","NorthernXericBasin","Upper Snake",17040212,"Upper Snake-Rock","",NA,NA
"9289","2010SDEQA1980","2010SDEQA1980","Browns Creek","DEQ BURP",43.785412,-115.484509,23377364,"ID17050111SW009_03","3","2022",NA,"N","Mountains","16k","Southern Forested Mountains","DEQ","NorthernRockies","Southwest",17050111,"North and Middle Forks Boise","",NA,NA
"9290","2010SDEQA1981","2010SDEQA1981","Sheridan Creek","DEQ BURP",44.427784,-111.641732,24460342,"ID17040202SK045_03","3","2022",NA,"Y","PPBV","12g","Eastern Snake River Basalt Plains","DEQ","NorthernXericBasin","Upper Snake",17040202,"Upper Henrys","",NA,NA
"9291","2010SDEQA199","2010SDEQA199","Homer Creek","DEQ BURP",43.237779,-111.656235,23148630,"ID17040205SK018_03","3","2022",NA,"Y","PPBV","17n","Cold Valleys","DEQ","NorthernRockies","Upper Snake",17040205,"Willow","",NA,NA
"9292","2010SDEQA200","2010SDEQA200","Rock Creek","DEQ BURP",43.361205,-114.394061,23251843,"ID17040219SK028_03","3","2022",NA,"Y","PPBV","16f","Foothill Shrublands-Grasslands","DEQ","NorthernRockies","Upper Snake",17040219,"Big Wood","",NA,NA
"9293","2010SDEQA201","2010SDEQA201","Spring Creek","DEQ BURP",43.279343,-114.680644,23262988,"ID17040220SK026_03","3","2022",NA,"N","PPBV","12c","Camas Prairie","DEQ","NorthernXericBasin","Upper Snake",17040220,"Camas","",NA,NA
"9294","2010SDEQA2012","2010SDEQA2012","Road Creek","DEQ BURP",44.187786,-114.275866,23479929,"ID17060201SL124_04","4","2022",NA,"N","Foothills","17ab","Dry Gneissic-Schistose-Volcanic Hills","DEQ","NorthernRockies","Salmon",17060201,"Upper Salmon","",NA,NA
"9295","2010SDEQA202","2010SDEQA202","McMullen Creek","DEQ BURP",42.421844,-114.371957,24493416,"ID17040212SK015_03","3","2022",NA,"Y","PPBV","80a","Dissected High Lava Plateau","DEQ","NorthernXericBasin","Upper Snake",17040212,"Upper Snake-Rock","",NA,NA
"9296","2010SDEQA2027","2010SDEQA2027","Cove Creek","DEQ BURP",43.627825,-114.196518,23251267,"ID17040219SK011_03","3","2022",NA,"N","Mountains","16d","Dry Partly Wooded Mountains","DEQ","NorthernRockies","Upper Snake",17040219,"Big Wood","",NA,NA
"9297","2010SDEQA203","2010SDEQA203","Unnamed Stream","DEQ BURP",43.016638,-115.014731,24491994,"ID17040212SK036_04","4","2022",NA,"Y","PPBV","12h","Mountain Home Uplands","DEQ","NorthernXericBasin","Upper Snake",17040212,"Upper Snake-Rock","",NA,NA
"9298","2010SDEQA204","2010SDEQA204","Cassia Creek","DEQ BURP",42.235813,-113.625317,23174187,"ID17040210SK007_03","3","2022",NA,"Y","PPBV","80b","Semiarid Hills and Low Mountains","DEQ","NorthernXericBasin","Upper Snake",17040210,"Raft","",NA,NA
"9299","2010SDEQA2043","2010SDEQA2043","Rock Creek","DEQ BURP",42.266719,-114.248402,24491168,"ID17040212SK018_04","4","2022",NA,"N","PPBV","80b","Semiarid Hills and Low Mountains","DEQ","NorthernXericBasin","Upper Snake",17040212,"Upper Snake-Rock","",NA,NA
"9300","2010SDEQA205","2010SDEQA205","Sand Hollow Creek","DEQ BURP",43.775628,-116.777414,23399075,"ID17050114SW017_03","3","2022",NA,"Y","PPBV","12a","Treasure Valley","DEQ","NorthernXericBasin","Southwest",17050114,"Lower Boise","",NA,NA
"9301","2010SDEQA2051","2010SDEQA2051","Warm Springs Creek","DEQ BURP",43.640773,-114.496763,23251683,"ID17040219SK023_04","4","2022",NA,"N","Mountains","16d","Dry Partly Wooded Mountains","DEQ","NorthernRockies","Upper Snake",17040219,"Big Wood","",NA,NA
"9302","2010SDEQA206","2010SDEQA206","Succor Creek","DEQ BURP",43.600223,-117.014439,23299976,"ID17050103SW002_04","4","2022",NA,"Y","PPBV","12a","Treasure Valley","DEQ","NorthernXericBasin","Southwest",17050103,"Middle Snake-Succor","",NA,NA
"9303","2010SDEQA207","2010SDEQA207","Pegram Creek","DEQ BURP",42.078846,-111.141661,7898943,"ID16010102BR002_03","3","2022",NA,"N","PPBV","18d","Semiarid Bear Hills","DEQ","EasternXericBasin","Bear River",16010102,"Central Bear","",NA,NA
"9304","2010SDEQA2072","2010SDEQA2072","Bernard Creek","DEQ BURP",44.550171,-114.998412,23522277,"ID17060205SL042_03","3","2022",NA,"N","Mountains","16k","Southern Forested Mountains","DEQ","NorthernRockies","Salmon",17060205,"Upper Middle Fork Salmon","",NA,NA
"9305","2010SDEQA2076","2010SDEQA2076","Pole Creek","DEQ BURP",43.921389,-114.72484,23480243,"ID17060201SL085_02","2","2022",NA,"N","Mountains","16g","High Glacial Drift-Filled Valleys","DEQ","NorthernRockies","Salmon",17060201,"Upper Salmon","",NA,NA
"9306","2010SDEQA208","2010SDEQA208","Unnamed Stream","DEQ BURP",42.041448,-112.046481,4557518,"ID16010202BR020_02a","2","2022",NA,"Y","PPBV","13i","Malad and Cache Valleys","DEQ","SouthernXericBasin","Bear River",16010202,"Middle Bear","",NA,NA
"9307","2010SDEQA209","2010SDEQA209","Weston Creek","DEQ BURP",42.16345,-112.103338,4557398,"ID16010202BR020_02d","1","2022",NA,"Y","PPBV","80b","Semiarid Hills and Low Mountains","DEQ","NorthernXericBasin","Bear River",16010202,"Middle Bear","",NA,NA
"9308","2010SDEQA210","2010SDEQA210","Unnamed Stream","DEQ BURP",42.389861,-111.782401,4560850,"ID16010202BR009_02","1","2022",NA,"Y","PPBV","80b","Semiarid Hills and Low Mountains","DEQ","NorthernXericBasin","Bear River",16010202,"Middle Bear","",NA,NA
"9309","2010SDEQA2101","2010SDEQA2101","Georgetown Creek","DEQ BURP",42.563059,-111.251006,4468951,"ID16010201BR022_02b","2","2022",NA,"N","Foothills","17o","Partly Forested Mountains","DEQ","NorthernRockies","Bear River",16010201,"Bear Lake","",NA,NA
"9310","2010SDEQA2108","2010SDEQA2108","Deadwood Creek","DEQ BURP",43.576658,-115.015056,23389847,"ID17050113SW015_02","2","2022",NA,"N","Mountains","16k","Southern Forested Mountains","DEQ","NorthernRockies","Southwest",17050113,"South Fork Boise","",NA,NA
"9311","2010SDEQA211","2010SDEQA211","Baston Creek","DEQ BURP",45.759388,-115.235293,23599615,"ID17060305CL045_02","2","2022",NA,"N","Mountains","16i","South Clearwater Forested Mountains","DEQ","NorthernRockies","Clearwater",17060305,"South Fork Clearwater","",NA,NA
"9312","2010SDEQA212","2010SDEQA212","Grave Creek","DEQ BURP",45.975773,-116.359855,23560703,"ID17060209SL058_03","3","2022",NA,"N","Foothills","11g","Canyons and Dissected Uplands","DEQ","NorthernRockies","Salmon",17060209,"Lower Salmon","",NA,NA
"9313","2010SDEQA213","2010SDEQA213","Big Eightmile Creek","DEQ BURP",44.725745,-113.466952,23512902,"ID17060204SL029a_03","3","2022",NA,"N","PPBV","17aa","Dry Intermontane Sagebrush Valleys","DEQ","NorthernRockies","Salmon",17060204,"Lemhi","",NA,NA
"9314","2010SDEQA214","2010SDEQA214","Deep Creek","DEQ BURP",42.138733,-112.656899,1185717,"ID16020309BR001_03a","3","2022",NA,"N","PPBV","80i","Sagebrush Steppe Valleys","DEQ","NorthernXericBasin","Bear River",16020309,"Curlew Valley","",NA,NA
"9315","2010SDEQA2149","2010SDEQA2149","Horse Creek","DEQ BURP",42.799726,-111.129994,23136313,"ID17040105SK006_02i","2","2022",NA,"N","Foothills","17o","Partly Forested Mountains","DEQ","NorthernRockies","Upper Snake",17040105,"Salt","",NA,NA
"9316","2010SDEQA215","2010SDEQA215","Shoofly Creek","DEQ BURP",42.800415,-116.175906,23301046,"ID17050103SW024_04","4","2022",NA,"N","PPBV","12j","Unwooded Alkaline Foothills","DEQ","NorthernXericBasin","Southwest",17050103,"Middle Snake-Succor","",NA,NA
"9317","2010SDEQA2152","2010SDEQA2152","Mill Creek","DEQ BURP",44.51769,-114.343161,23478369,"ID17060201SL013_03","3","2022",NA,"N","Mountains","16d","Dry Partly Wooded Mountains","DEQ","NorthernRockies","Salmon",17060201,"Upper Salmon","",NA,NA
"9318","2010SDEQA2159","2010SDEQA2159","Brush Creek","DEQ BURP",43.110316,-111.89633,24479569,"ID17040207SK026_03","3","2022",NA,"Y","PPBV","80b","Semiarid Hills and Low Mountains","DEQ","NorthernXericBasin","Upper Snake",17040207,"Blackfoot","",NA,NA
"9319","2010SDEQA216","2010SDEQA216","Dry Fork","DEQ BURP",43.641326,-111.207711,24471088,"ID17040204SK026_02","1","2022",NA,"Y","Foothills","17o","Partly Forested Mountains","DEQ","NorthernRockies","Upper Snake",17040204,"Teton","",NA,NA
"9320","2010SDEQA217","2010SDEQA217","Fall Creek","DEQ BURP",48.587476,-116.540667,22904777,"ID17010104PN021_02","2","2022",NA,"N","Mountains","15y","Granitic Selkirk Mountains","DEQ","NorthernRockies","Panhandle",17010104,"Lower Kootenai","",NA,NA
"9321","2010SDEQA218","2010SDEQA218","Foster Creek","DEQ BURP",42.096176,-111.716819,4559888,"ID16010202BR004_02a","1","2022",NA,"N","Mountains","19f","Semiarid Foothills","DEQ","SouthernRockies","Bear River",16010202,"Middle Bear","",NA,NA
"9322","2010SDEQA219","2010SDEQA219","Cow Creek","DEQ BURP",46.528898,-117.009446,23460513,"ID17060108CL001_03","3","2022",NA,"N","PPBV","10h","Palouse Hills","DEQ","NorthernXericBasin","Clearwater",17060108,"Palouse","",NA,NA
"9323","2010SDEQA2197","2010SDEQA2197","Corral Creek","DEQ BURP",42.899977,-111.730917,24479163,"ID17040207SK006_03","3","2022",NA,"Y","PPBV","80i","Sagebrush Steppe Valleys","DEQ","NorthernXericBasin","Upper Snake",17040207,"Blackfoot","",NA,NA
"9324","2010SDEQA221","2010SDEQA221","Jim Byrns Slough","DEQ BURP",43.095304,-114.121819,23268624,"ID17040221SK000_03","3","2022",NA,"N","PPBV","12i","Magic Valley","DEQ","NorthernXericBasin","Upper Snake",17040221,"Little Wood","",NA,NA
"9325","2010SDEQA2215","2010SDEQA2215","Wet Creek","DEQ BURP",44.102605,-113.389594,23233261,"ID17040217SK024_03","3","2022",NA,"Y","Foothills","17ab","Dry Gneissic-Schistose-Volcanic Hills","DEQ","NorthernRockies","Upper Snake",17040217,"Little Lost","",NA,NA
"9326","2010SDEQA2219","2010SDEQA2219","East Fork Big Lost River","DEQ BURP",43.849766,-113.871866,23238922,"ID17040218SK033_04","4","2022",NA,"Y","Foothills","17ab","Dry Gneissic-Schistose-Volcanic Hills","DEQ","NorthernRockies","Upper Snake",17040218,"Big Lost","",NA,NA
"9327","2010SDEQA222","2010SDEQA222","Camas Creek","DEQ BURP",44.195923,-111.978447,23223080,"ID17040214SK002_05","5","2022",NA,"Y","PPBV","12g","Eastern Snake River Basalt Plains","DEQ","NorthernXericBasin","Upper Snake",17040214,"Beaver-Camas","",NA,NA
"9328","2010SDEQA2229","2010SDEQA2229","Meadow Creek","DEQ BURP",42.404846,-111.548153,4470077,"ID16010201BR010_02c","1","2022",NA,"N","Mountains","19d","Wasatch Montane Zone","DEQ","SouthernRockies","Bear River",16010201,"Bear Lake","",NA,NA
"9329","2010SDEQA2231","2010SDEQA2231","Gibson Creek","DEQ BURP",43.375968,-111.519881,24440886,"ID17040104SK006_02","2","2022",NA,"Y","Foothills","17o","Partly Forested Mountains","DEQ","NorthernRockies","Upper Snake",17040104,"Palisades","",NA,NA
"9330","2010SDEQA224","2010SDEQA224","North Fork Salmon River","DEQ BURP",45.442194,-113.993447,23503920,"ID17060203SL068_04","4","2022",NA,"N","Mountains","16d","Dry Partly Wooded Mountains","DEQ","NorthernRockies","Salmon",17060203,"Middle Salmon-Panther","",NA,NA
"9331","2010SDEQA225","2010SDEQA225","Willow Creek","DEQ BURP",43.591378,-111.782263,23148382,"ID17040205SK001_05","5","2022",NA,"N","PPBV","12d","Dissected Plateaus and Teton Basin","DEQ","NorthernXericBasin","Upper Snake",17040205,"Willow","",NA,NA
"9332","2010SDEQA226","2010SDEQA226","Cottonwood Creek","DEQ BURP",42.422946,-114.410723,24491032,"ID17040212SK014_04","4","2022",NA,"Y","PPBV","80a","Dissected High Lava Plateau","DEQ","NorthernXericBasin","Upper Snake",17040212,"Upper Snake-Rock","",NA,NA
"9333","2011SBOIA001","2011SBOIA001","South Mountain Creek","DEQ BURP",42.761899,-116.869869,23360385,"ID17050108SW005_02","1","2022",NA,"N","PPBV","80f","Owyhee Uplands and Canyons","BOI","NorthernXericBasin","Southwest",17050108,"Jordan","",NA,NA
"9334","2011SBOIA002","2011SBOIA002","UNT to Indian Creek ","DEQ BURP",42.718364,-116.788494,23362903,"ID17050108SW006_02","2","2022",NA,"N","PPBV","80j","Semiarid Uplands","BOI","NorthernXericBasin","Southwest",17050108,"Jordan","",NA,NA
"9335","2011SBOIA003","2011SBOIA003","Current Creek","DEQ BURP",42.668272,-116.76567,23317062,"ID17050104SW026_02a","1","2022",NA,"N","PPBV","80j","Semiarid Uplands","BOI","NorthernXericBasin","Southwest",17050104,"Upper Owyhee","",NA,NA
"9336","2011SBOIA004","2011SBOIA004","Rose Creek","DEQ BURP",42.80691,-116.697071,23360465,"ID17050108SW011_02","2","2022",NA,"N","PPBV","80f","Owyhee Uplands and Canyons","BOI","NorthernXericBasin","Southwest",17050108,"Jordan","",NA,NA
"9337","2011SBOIA005","2011SBOIA005","Rock Creek","DEQ BURP",42.818188,-116.7283,23360461,"ID17050108SW010_05","5","2022",NA,"N","PPBV","80f","Owyhee Uplands and Canyons","BOI","NorthernXericBasin","Southwest",17050108,"Jordan","",NA,NA
"9338","2011SBOIA006","2011SBOIA006","Jordan Creek","DEQ BURP",43.023979,-116.854309,23360697,"ID17050108SW004_03","3","2022",NA,"N","PPBV","80j","Semiarid Uplands","BOI","NorthernXericBasin","Southwest",17050108,"Jordan","",NA,NA
"9339","2011SBOIA007","2011SBOIA007","Sheep Creek","DEQ BURP",43.683369,-115.647074,23382237,"ID17050112SW005_03","3","2022",NA,"N","Mountains","16k","Southern Forested Mountains","BOI","NorthernRockies","Southwest",17050112,"Boise-Mores","",NA,NA
"9340","2011SBOIA008","2011SBOIA008","Unnamed Stream ","DEQ BURP",43.68323,-115.653482,23383431,"ID17050112SW005_02","1","2022",NA,"N","Mountains","16k","Southern Forested Mountains","BOI","NorthernRockies","Southwest",17050112,"Boise-Mores","",NA,NA
"9341","2011SBOIA009","2011SBOIA009","Rattlesnake Creek","DEQ BURP",43.585836,-115.626494,23387301,"ID17050113SW033_03","3","2022",NA,"N","Mountains","16k","Southern Forested Mountains","BOI","NorthernRockies","Southwest",17050113,"South Fork Boise","",NA,NA
"9342","2011SBOIA010","2011SBOIA010","East Fork Fall Creek","DEQ BURP",43.54252,-115.432096,23388143,"ID17050113SW031_02","2","2022",NA,"N","Mountains","16k","Southern Forested Mountains","BOI","NorthernRockies","Southwest",17050113,"South Fork Boise","",NA,NA
"9343","2011SBOIA011","2011SBOIA011","Long Tom Creek","DEQ BURP",43.294521,-115.670368,23275844,"ID17050101SW024_03","3","2022",NA,"N","PPBV","16f","Foothill Shrublands-Grasslands","BOI","NorthernRockies","Southwest",17050101,"C. J. Strike Reservoir","",NA,NA
"9344","2011SBOIA012","2011SBOIA012","Big Springs Creek","DEQ BURP",42.429306,-116.335188,23316686,"ID17050104SW025_03","3","2022",NA,"N","PPBV","80a","Dissected High Lava Plateau","BOI","NorthernXericBasin","Southwest",17050104,"Upper Owyhee","",NA,NA
"9345","2011SBOIA013","2011SBOIA013","Big Jacks Creek","DEQ BURP",42.586909,-115.994046,23283699,"ID17050102SW004_05","5","2022",NA,"N","PPBV","80a","Dissected High Lava Plateau","BOI","NorthernXericBasin","Southwest",17050102,"Bruneau","",NA,NA
"9346","2011SBOIA014","2011SBOIA014","Rock Creek","DEQ BURP",44.463662,-117.195208,24193154,"ID17050201SW010_04","4","2022",NA,"N","Foothills","11i","Continental Zone Foothills","BOI","NorthernRockies","Southwest",17050201,"Brownlee Reservoir","",NA,NA
"9347","2011SBOIA015","2011SBOIA015","Henley Creek","DEQ BURP",44.428062,-117.149868,24194398,"ID17050201SW010_03","3","2022",NA,"N","Foothills","11i","Continental Zone Foothills","BOI","NorthernRockies","Southwest",17050201,"Brownlee Reservoir","",NA,NA
